time,axis_x,axis_y,axis_z
52.5299999,-0.780316857,-4.51196193e-09,0.625384363
52.5399999,-0.779773251,-4.48801482e-09,0.62606204
52.5499999,-0.779228581,-4.46729792e-09,0.626739834
52.5599999,-0.778682848,-4.44694057e-09,0.627417742
52.5699999,-0.778136068,-4.42671389e-09,0.628095741
52.5799999,-0.777588078,-4.40303082e-09,0.62877403
52.5899999,-0.777038852,-4.37496647e-09,0.629452637
52.5999999,-0.776488559,-4.34841237e-09,0.63013135
52.6099999,-0.775937244,-4.32421139e-09,0.630810109
52.6199999,-0.775384837,-4.29991332e-09,0.631488998
52.6299999,-0.774831236,-4.27478031e-09,0.632168139
52.6399999,-0.774276462,-4.25073734e-09,0.632847502
52.6499999,-0.773720563,-4.22768496e-09,0.633527024
52.6599999,-0.77316363,-4.2037893e-09,0.634206591
52.6699999,-0.772605729,-4.18014707e-09,0.634886122
52.6799999,-0.772046755,-4.15430954e-09,0.635565739
52.6899999,-0.771486673,-4.1261786e-09,0.636245482
52.6999999,-0.770925536,-4.10016093e-09,0.636925284
52.7099999,-0.7703632,-4.07640745e-09,0.637605317
52.7199999,-0.769799553,-4.05350253e-09,0.638285711
52.7299999,-0.769234654,-4.03105009e-09,0.638966389
52.7399999,-0.768668604,-4.01047781e-09,0.639647228
52.7499999,-0.768101325,-3.99216959e-09,0.640328318
52.7599999,-0.767532776,-3.97399517e-09,0.641009702
52.7699999,-0.766963063,-3.95533332e-09,0.64169125
52.7799999,-0.766392254,-3.93535492e-09,0.642372877
52.7899999,-0.765820276,-3.91230543e-09,0.643054667
52.7999999,-0.765247119,-3.88739851e-09,0.643736629
52.8099999,-0.764672834,-3.86356392e-09,0.644418697
52.8199999,-0.764097293,-3.84107691e-09,0.645101021
52.8299999,-0.763520536,-3.81959468e-09,0.645783548
52.8399999,-0.762942608,-3.7982068e-09,0.646466223
52.8499999,-0.762363404,-3.77610879e-09,0.647149164
52.8599999,-0.76178299,-3.75462029e-09,0.64783229
52.8699999,-0.761201404,-3.73291217e-09,0.648515553
52.8799999,-0.760618494,-3.70914672e-09,0.649199127
52.8899999,-0.760034266,-3.68456172e-09,0.649883001
