time,T_dna,T_res
271.645000,-1.05798836e+02,-7.43835039e+01
271.650000,-1.05798950e+02,-7.43836183e+01
271.655000,-1.05799057e+02,-7.43837253e+01
271.660000,-1.05799156e+02,-7.43838240e+01
271.665000,-1.05799245e+02,-7.43839131e+01
271.670000,-1.05799323e+02,-7.43839912e+01
271.675000,-1.05799391e+02,-7.43840589e+01
271.680000,-1.05799447e+02,-7.43841152e+01
271.685000,-1.05799493e+02,-7.43841612e+01
271.690000,-1.05799536e+02,-7.43842044e+01
271.695000,-1.05799586e+02,-7.43842545e+01
271.700000,-1.05799647e+02,-7.43843156e+01
271.705000,-1.05799723e+02,-7.43843910e+01
271.710000,-1.05799814e+02,-7.43844828e+01
271.715000,-1.05799924e+02,-7.43845922e+01
271.720000,-1.05800050e+02,-7.43847180e+01
271.725000,-1.05800189e+02,-7.43848572e+01
271.730000,-1.05800337e+02,-7.43850056e+01
271.735000,-1.05800491e+02,-7.43851600e+01
271.740000,-1.05800647e+02,-7.43853156e+01
271.745000,-1.05800800e+02,-7.43854684e+01
271.750000,-1.05800947e+02,-7.43856157e+01
271.755000,-1.05801089e+02,-7.43857575e+01
271.760000,-1.05801225e+02,-7.43858938e+01
271.765000,-1.05801357e+02,-7.43860251e+01
271.770000,-1.05801482e+02,-7.43861505e+01
271.775000,-1.05801605e+02,-7.43862735e+01
271.780000,-1.05801731e+02,-7.43863992e+01
271.785000,-1.05801866e+02,-7.43865345e+01
271.790000,-1.05802015e+02,-7.43866838e+01
271.795000,-1.05802182e+02,-7.43868504e+01
271.800000,-1.05802366e+02,-7.43870346e+01
271.805000,-1.05802567e+02,-7.43872359e+01
271.810000,-1.05802783e+02,-7.43874511e+01
271.815000,-1.05803006e+02,-7.43876746e+01
271.820000,-1.05803231e+02,-7.43878996e+01
271.825000,-1.05803450e+02,-7.43881189e+01
271.830000,-1.05803659e+02,-7.43883271e+01
271.835000,-1.05803853e+02,-7.43885217e+01
271.840000,-1.05804033e+02,-7.43887017e+01
271.845000,-1.05804201e+02,-7.43888693e+01
271.850000,-1.05804359e+02,-7.43890273e+01
271.855000,-1.05804512e+02,-7.43891804e+01
271.860000,-1.05804662e+02,-7.43893308e+01
271.865000,-1.05804809e+02,-7.43894774e+01
271.870000,-1.05804951e+02,-7.43896191e+01
271.875000,-1.05805088e+02,-7.43897570e+01
271.880000,-1.05805224e+02,-7.43898933e+01
271.885000,-1.05805363e+02,-7.43900313e+01
271.890000,-1.05805501e+02,-7.43901698e+01
271.895000,-1.05805637e+02,-7.43903055e+01
271.900000,-1.05805764e+02,-7.43904332e+01
271.905000,-1.05805880e+02,-7.43905483e+01
271.910000,-1.05805979e+02,-7.43906472e+01
271.915000,-1.05806064e+02,-7.43907328e+01
271.920000,-1.05806140e+02,-7.43908088e+01
271.925000,-1.05806211e+02,-7.43908793e+01
271.930000,-1.05806279e+02,-7.43909469e+01
271.935000,-1.05806345e+02,-7.43910134e+01
271.940000,-1.05806410e+02,-7.43910780e+01
271.945000,-1.05806472e+02,-7.43911406e+01
271.950000,-1.05806532e+02,-7.43912002e+01
271.955000,-1.05806587e+02,-7.43912555e+01
271.960000,-1.05806637e+02,-7.43913055e+01
271.965000,-1.05806681e+02,-7.43913494e+01
271.970000,-1.05806717e+02,-7.43913855e+01
271.975000,-1.05806747e+02,-7.43914150e+01
271.980000,-1.05806770e+02,-7.43914384e+01
271.985000,-1.05806795e+02,-7.43914629e+01
271.990000,-1.05806827e+02,-7.43914950e+01
271.995000,-1.05806869e+02,-7.43915370e+01
272.000000,-1.05806919e+02,-7.43915871e+01
272.005000,-1.05806975e+02,-7.43916433e+01
272.010000,-1.05807035e+02,-7.43917031e+01
272.015000,-1.05807095e+02,-7.43917627e+01
272.020000,-1.05807150e+02,-7.43918183e+01
272.025000,-1.05807199e+02,-7.43918668e+01
272.030000,-1.05807240e+02,-7.43919079e+01
272.035000,-1.05807275e+02,-7.43919434e+01
272.040000,-1.05807306e+02,-7.43919735e+01
272.045000,-1.05807330e+02,-7.43919983e+01
272.050000,-1.05807351e+02,-7.43920189e+01
272.055000,-1.05807368e+02,-7.43920361e+01
272.060000,-1.05807382e+02,-7.43920497e+01
272.065000,-1.05807392e+02,-7.43920598e+01
272.070000,-1.05807399e+02,-7.43920668e+01
272.075000,-1.05807403e+02,-7.43920715e+01
272.080000,-1.05807406e+02,-7.43920740e+01
272.085000,-1.05807405e+02,-7.43920733e+01
272.090000,-1.05807401e+02,-7.43920689e+01
272.095000,-1.05807396e+02,-7.43920640e+01
272.100000,-1.05807393e+02,-7.43920611e+01
272.105000,-1.05807387e+02,-7.43920557e+01
272.110000,-1.05807372e+02,-7.43920405e+01
272.115000,-1.05807343e+02,-7.43920114e+01
272.120000,-1.05807300e+02,-7.43919680e+01
272.125000,-1.05807246e+02,-7.43919138e+01
272.130000,-1.05807185e+02,-7.43918529e+01
272.135000,-1.05807121e+02,-7.43917891e+01
272.140000,-1.05807057e+02,-7.43917249e+01
272.145000,-1.05806993e+02,-7.43916619e+01
272.150000,-1.05806932e+02,-7.43916005e+01
272.155000,-1.05806873e+02,-7.43915411e+01
272.160000,-1.05806817e+02,-7.43914851e+01
272.165000,-1.05806765e+02,-7.43914335e+01
272.170000,-1.05806718e+02,-7.43913868e+01
272.175000,-1.05806677e+02,-7.43913451e+01
272.180000,-1.05806641e+02,-7.43913088e+01
272.185000,-1.05806611e+02,-7.43912798e+01
272.190000,-1.05806589e+02,-7.43912575e+01
272.195000,-1.05806570e+02,-7.43912387e+01
272.200000,-1.05806553e+02,-7.43912214e+01
272.205000,-1.05806537e+02,-7.43912052e+01
272.210000,-1.05806524e+02,-7.43911920e+01
272.215000,-1.05806521e+02,-7.43911899e+01
272.220000,-1.05806537e+02,-7.43912056e+01
272.225000,-1.05806573e+02,-7.43912415e+01
272.230000,-1.05806628e+02,-7.43912968e+01
272.235000,-1.05806701e+02,-7.43913693e+01
272.240000,-1.05806786e+02,-7.43914548e+01
272.245000,-1.05806882e+02,-7.43915501e+01
272.250000,-1.05806983e+02,-7.43916511e+01
272.255000,-1.05807086e+02,-7.43917545e+01
272.260000,-1.05807188e+02,-7.43918568e+01
272.265000,-1.05807286e+02,-7.43919543e+01
272.270000,-1.05807374e+02,-7.43920428e+01
272.275000,-1.05807453e+02,-7.43921213e+01
272.280000,-1.05807522e+02,-7.43921900e+01
272.285000,-1.05807579e+02,-7.43922482e+01
272.290000,-1.05807624e+02,-7.43922928e+01
272.295000,-1.05807651e+02,-7.43923193e+01
272.300000,-1.05807656e+02,-7.43923246e+01
272.305000,-1.05807640e+02,-7.43923083e+01
272.310000,-1.05807602e+02,-7.43922704e+01
272.315000,-1.05807542e+02,-7.43922099e+01
272.320000,-1.05807459e+02,-7.43921267e+01
272.325000,-1.05807356e+02,-7.43920245e+01
272.330000,-1.05807243e+02,-7.43919114e+01
272.335000,-1.05807130e+02,-7.43917979e+01
272.340000,-1.05807023e+02,-7.43916915e+01
272.345000,-1.05806928e+02,-7.43915963e+01
272.350000,-1.05806846e+02,-7.43915146e+01
272.355000,-1.05806780e+02,-7.43914485e+01
272.360000,-1.05806730e+02,-7.43913982e+01
272.365000,-1.05806695e+02,-7.43913631e+01
272.370000,-1.05806673e+02,-7.43913408e+01
272.375000,-1.05806662e+02,-7.43913299e+01
272.380000,-1.05806663e+02,-7.43913308e+01
272.385000,-1.05806677e+02,-7.43913454e+01
272.390000,-1.05806707e+02,-7.43913748e+01
272.395000,-1.05806752e+02,-7.43914203e+01
272.400000,-1.05806812e+02,-7.43914806e+01
272.405000,-1.05806886e+02,-7.43915538e+01
272.410000,-1.05806970e+02,-7.43916383e+01
272.415000,-1.05807064e+02,-7.43917325e+01
272.420000,-1.05807166e+02,-7.43918342e+01
272.425000,-1.05807274e+02,-7.43919422e+01
272.430000,-1.05807386e+02,-7.43920546e+01
272.435000,-1.05807501e+02,-7.43921691e+01
272.440000,-1.05807615e+02,-7.43922830e+01
272.445000,-1.05807725e+02,-7.43923935e+01
272.450000,-1.05807829e+02,-7.43924969e+01
272.455000,-1.05807923e+02,-7.43925912e+01
272.460000,-1.05808008e+02,-7.43926766e+01
272.465000,-1.05808085e+02,-7.43927530e+01
272.470000,-1.05808149e+02,-7.43928167e+01
272.475000,-1.05808196e+02,-7.43928641e+01
272.480000,-1.05808228e+02,-7.43928957e+01
272.485000,-1.05808247e+02,-7.43929152e+01
272.490000,-1.05808256e+02,-7.43929243e+01
272.495000,-1.05808255e+02,-7.43929233e+01
272.500000,-1.05808244e+02,-7.43929126e+01
272.505000,-1.05808226e+02,-7.43928942e+01
272.510000,-1.05808202e+02,-7.43928700e+01
272.515000,-1.05808175e+02,-7.43928432e+01
272.520000,-1.05808148e+02,-7.43928157e+01
272.525000,-1.05808120e+02,-7.43927882e+01
272.530000,-1.05808091e+02,-7.43927595e+01
272.535000,-1.05808059e+02,-7.43927269e+01
272.540000,-1.05808021e+02,-7.43926895e+01
272.545000,-1.05807982e+02,-7.43926503e+01
272.550000,-1.05807942e+02,-7.43926106e+01
272.555000,-1.05807904e+02,-7.43925723e+01
272.560000,-1.05807868e+02,-7.43925364e+01
272.565000,-1.05807837e+02,-7.43925052e+01
272.570000,-1.05807810e+02,-7.43924788e+01
272.575000,-1.05807790e+02,-7.43924579e+01
272.580000,-1.05807777e+02,-7.43924451e+01
272.585000,-1.05807786e+02,-7.43924543e+01
272.590000,-1.05807831e+02,-7.43924996e+01
272.595000,-1.05807916e+02,-7.43925843e+01
272.600000,-1.05808043e+02,-7.43927114e+01
272.605000,-1.05808216e+02,-7.43928842e+01
272.610000,-1.05808431e+02,-7.43930995e+01
272.615000,-1.05808681e+02,-7.43933492e+01
272.620000,-1.05808954e+02,-7.43936223e+01
272.625000,-1.05809240e+02,-7.43939082e+01
272.630000,-1.05809526e+02,-7.43941948e+01
272.635000,-1.05809805e+02,-7.43944728e+01
272.640000,-1.05810065e+02,-7.43947334e+01
272.645000,-1.05810302e+02,-7.43949702e+01
272.650000,-1.05810511e+02,-7.43951797e+01
272.655000,-1.05810695e+02,-7.43953632e+01
272.660000,-1.05810856e+02,-7.43955247e+01
272.665000,-1.05811002e+02,-7.43956700e+01
272.670000,-1.05811133e+02,-7.43958014e+01
272.675000,-1.05811251e+02,-7.43959190e+01
272.680000,-1.05811356e+02,-7.43960239e+01
272.685000,-1.05811449e+02,-7.43961174e+01
272.690000,-1.05811531e+02,-7.43961996e+01
272.695000,-1.05811604e+02,-7.43962719e+01
272.700000,-1.05811664e+02,-7.43963327e+01
272.705000,-1.05811712e+02,-7.43963803e+01
272.710000,-1.05811748e+02,-7.43964165e+01
272.715000,-1.05811780e+02,-7.43964484e+01
272.720000,-1.05811815e+02,-7.43964836e+01
272.725000,-1.05811868e+02,-7.43965362e+01
272.730000,-1.05811949e+02,-7.43966169e+01
272.735000,-1.05812065e+02,-7.43967327e+01
272.740000,-1.05812219e+02,-7.43968865e+01
272.745000,-1.05812411e+02,-7.43970787e+01
272.750000,-1.05812637e+02,-7.43973051e+01
272.755000,-1.05812891e+02,-7.43975586e+01
272.760000,-1.05813163e+02,-7.43978305e+01
272.765000,-1.05813445e+02,-7.43981131e+01
272.770000,-1.05813731e+02,-7.43983993e+01
272.775000,-1.05814015e+02,-7.43986831e+01
272.780000,-1.05814292e+02,-7.43989600e+01
272.785000,-1.05814560e+02,-7.43992275e+01
272.790000,-1.05814814e+02,-7.43994820e+01
272.795000,-1.05815054e+02,-7.43997213e+01
272.800000,-1.05815275e+02,-7.43999430e+01
272.805000,-1.05815478e+02,-7.44001461e+01
272.810000,-1.05815660e+02,-7.44003277e+01
272.815000,-1.05815819e+02,-7.44004871e+01
272.820000,-1.05815957e+02,-7.44006245e+01
272.825000,-1.05816072e+02,-7.44007400e+01
272.830000,-1.05816166e+02,-7.44008345e+01
272.835000,-1.05816245e+02,-7.44009127e+01
272.840000,-1.05816315e+02,-7.44009829e+01
272.845000,-1.05816386e+02,-7.44010538e+01
272.850000,-1.05816463e+02,-7.44011311e+01
272.855000,-1.05816552e+02,-7.44012201e+01
272.860000,-1.05816653e+02,-7.44013212e+01
272.865000,-1.05816763e+02,-7.44014315e+01
272.870000,-1.05816871e+02,-7.44015397e+01
272.875000,-1.05816963e+02,-7.44016324e+01
272.880000,-1.05817033e+02,-7.44017019e+01
272.885000,-1.05817079e+02,-7.44017482e+01
272.890000,-1.05817106e+02,-7.44017752e+01
272.895000,-1.05817120e+02,-7.44017891e+01
272.900000,-1.05817126e+02,-7.44017949e+01
272.905000,-1.05817129e+02,-7.44017981e+01
272.910000,-1.05817135e+02,-7.44018042e+01
272.915000,-1.05817149e+02,-7.44018180e+01
272.920000,-1.05817171e+02,-7.44018401e+01
272.925000,-1.05817202e+02,-7.44018712e+01
272.930000,-1.05817240e+02,-7.44019091e+01
272.935000,-1.05817288e+02,-7.44019569e+01
272.940000,-1.05817351e+02,-7.44020204e+01
272.945000,-1.05817436e+02,-7.44021053e+01
272.950000,-1.05817542e+02,-7.44022117e+01
272.955000,-1.05817671e+02,-7.44023396e+01
272.960000,-1.05817816e+02,-7.44024855e+01
272.965000,-1.05817978e+02,-7.44026472e+01
272.970000,-1.05818149e+02,-7.44028178e+01
272.975000,-1.05818322e+02,-7.44029911e+01
272.980000,-1.05818492e+02,-7.44031602e+01
272.985000,-1.05818652e+02,-7.44033204e+01
272.990000,-1.05818799e+02,-7.44034672e+01
272.995000,-1.05818928e+02,-7.44035970e+01
273.000000,-1.05819039e+02,-7.44037078e+01
273.005000,-1.05819137e+02,-7.44038053e+01
273.010000,-1.05819226e+02,-7.44038950e+01
273.015000,-1.05819311e+02,-7.44039799e+01
273.020000,-1.05819390e+02,-7.44040582e+01
273.025000,-1.05819462e+02,-7.44041301e+01
273.030000,-1.05819527e+02,-7.44041951e+01
273.035000,-1.05819587e+02,-7.44042550e+01
273.040000,-1.05819643e+02,-7.44043119e+01
273.045000,-1.05819701e+02,-7.44043690e+01
273.050000,-1.05819762e+02,-7.44044301e+01
273.055000,-1.05819836e+02,-7.44045041e+01
273.060000,-1.05819927e+02,-7.44045966e+01
273.065000,-1.05820039e+02,-7.44047080e+01
273.070000,-1.05820162e+02,-7.44048306e+01
273.075000,-1.05820286e+02,-7.44049547e+01
273.080000,-1.05820407e+02,-7.44050751e+01
273.085000,-1.05820524e+02,-7.44051923e+01
273.090000,-1.05820636e+02,-7.44053049e+01
273.095000,-1.05820743e+02,-7.44054115e+01
273.100000,-1.05820843e+02,-7.44055119e+01
273.105000,-1.05820937e+02,-7.44056055e+01
273.110000,-1.05821021e+02,-7.44056898e+01
273.115000,-1.05821091e+02,-7.44057592e+01
273.120000,-1.05821136e+02,-7.44058040e+01
273.125000,-1.05821148e+02,-7.44058163e+01
273.130000,-1.05821121e+02,-7.44057895e+01
273.135000,-1.05821054e+02,-7.44057220e+01
273.140000,-1.05820950e+02,-7.44056189e+01
273.145000,-1.05820827e+02,-7.44054953e+01
273.150000,-1.05820698e+02,-7.44053662e+01
273.155000,-1.05820574e+02,-7.44052425e+01
273.160000,-1.05820466e+02,-7.44051346e+01
273.165000,-1.05820385e+02,-7.44050531e+01
273.170000,-1.05820334e+02,-7.44050023e+01
273.175000,-1.05820313e+02,-7.44049813e+01
273.180000,-1.05820318e+02,-7.44049864e+01
273.185000,-1.05820345e+02,-7.44050138e+01
273.190000,-1.05820392e+02,-7.44050604e+01
273.195000,-1.05820450e+02,-7.44051182e+01
273.200000,-1.05820510e+02,-7.44051786e+01
273.205000,-1.05820571e+02,-7.44052393e+01
273.210000,-1.05820631e+02,-7.44052997e+01
273.215000,-1.05820692e+02,-7.44053605e+01
273.220000,-1.05820754e+02,-7.44054224e+01
273.225000,-1.05820817e+02,-7.44054861e+01
273.230000,-1.05820885e+02,-7.44055536e+01
273.235000,-1.05820961e+02,-7.44056295e+01
273.240000,-1.05821045e+02,-7.44057138e+01
273.245000,-1.05821130e+02,-7.44057987e+01
273.250000,-1.05821210e+02,-7.44058785e+01
273.255000,-1.05821284e+02,-7.44059526e+01
273.260000,-1.05821353e+02,-7.44060218e+01
273.265000,-1.05821421e+02,-7.44060895e+01
273.270000,-1.05821492e+02,-7.44061613e+01
273.275000,-1.05821572e+02,-7.44062413e+01
273.280000,-1.05821661e+02,-7.44063300e+01
273.285000,-1.05821755e+02,-7.44064241e+01
273.290000,-1.05821852e+02,-7.44065203e+01
273.295000,-1.05821949e+02,-7.44066178e+01
273.300000,-1.05822048e+02,-7.44067166e+01
273.305000,-1.05822148e+02,-7.44068163e+01
273.310000,-1.05822248e+02,-7.44069163e+01
273.315000,-1.05822348e+02,-7.44070164e+01
273.320000,-1.05822444e+02,-7.44071136e+01
273.325000,-1.05822536e+02,-7.44072051e+01
273.330000,-1.05822617e+02,-7.44072860e+01
273.335000,-1.05822684e+02,-7.44073530e+01
273.340000,-1.05822735e+02,-7.44074041e+01
273.345000,-1.05822771e+02,-7.44074399e+01
273.350000,-1.05822793e+02,-7.44074627e+01
273.355000,-1.05822810e+02,-7.44074784e+01
273.360000,-1.05822819e+02,-7.44074884e+01
273.365000,-1.05822825e+02,-7.44074932e+01
273.370000,-1.05822822e+02,-7.44074910e+01
273.375000,-1.05822813e+02,-7.44074817e+01
273.380000,-1.05822796e+02,-7.44074647e+01
273.385000,-1.05822773e+02,-7.44074416e+01
273.390000,-1.05822750e+02,-7.44074187e+01
273.395000,-1.05822734e+02,-7.44074024e+01
273.400000,-1.05822726e+02,-7.44073954e+01
273.405000,-1.05822731e+02,-7.44073998e+01
273.410000,-1.05822743e+02,-7.44074118e+01
273.415000,-1.05822759e+02,-7.44074272e+01
273.420000,-1.05822775e+02,-7.44074429e+01
273.425000,-1.05822789e+02,-7.44074574e+01
273.430000,-1.05822802e+02,-7.44074696e+01
273.435000,-1.05822808e+02,-7.44074766e+01
273.440000,-1.05822807e+02,-7.44074753e+01
273.445000,-1.05822796e+02,-7.44074643e+01
273.450000,-1.05822774e+02,-7.44074427e+01
273.455000,-1.05822743e+02,-7.44074116e+01
273.460000,-1.05822706e+02,-7.44073747e+01
273.465000,-1.05822667e+02,-7.44073358e+01
273.470000,-1.05822633e+02,-7.44073009e+01
273.475000,-1.05822606e+02,-7.44072743e+01
273.480000,-1.05822591e+02,-7.44072597e+01
273.485000,-1.05822589e+02,-7.44072566e+01
273.490000,-1.05822595e+02,-7.44072631e+01
273.495000,-1.05822612e+02,-7.44072795e+01
273.500000,-1.05822639e+02,-7.44073068e+01
273.505000,-1.05822678e+02,-7.44073457e+01
273.510000,-1.05822727e+02,-7.44073957e+01
273.515000,-1.05822788e+02,-7.44074564e+01
273.520000,-1.05822859e+02,-7.44075275e+01
273.525000,-1.05822939e+02,-7.44076069e+01
273.530000,-1.05823021e+02,-7.44076895e+01
273.535000,-1.05823100e+02,-7.44077685e+01
273.540000,-1.05823168e+02,-7.44078362e+01
273.545000,-1.05823220e+02,-7.44078883e+01
273.550000,-1.05823257e+02,-7.44079250e+01
273.555000,-1.05823281e+02,-7.44079493e+01
273.560000,-1.05823296e+02,-7.44079644e+01
273.565000,-1.05823305e+02,-7.44079732e+01
273.570000,-1.05823309e+02,-7.44079772e+01
273.575000,-1.05823305e+02,-7.44079737e+01
273.580000,-1.05823293e+02,-7.44079613e+01
273.585000,-1.05823269e+02,-7.44079373e+01
273.590000,-1.05823233e+02,-7.44079012e+01
273.595000,-1.05823187e+02,-7.44078558e+01
273.600000,-1.05823136e+02,-7.44078048e+01
273.605000,-1.05823080e+02,-7.44077486e+01
273.610000,-1.05823018e+02,-7.44076874e+01
273.615000,-1.05822952e+02,-7.44076211e+01
273.620000,-1.05822882e+02,-7.44075503e+01
273.625000,-1.05822807e+02,-7.44074762e+01
273.630000,-1.05822738e+02,-7.44074074e+01
273.635000,-1.05822687e+02,-7.44073560e+01
273.640000,-1.05822662e+02,-7.44073306e+01
273.645000,-1.05822667e+02,-7.44073363e+01
273.650000,-1.05822705e+02,-7.44073745e+01
273.655000,-1.05822775e+02,-7.44074440e+01
273.660000,-1.05822873e+02,-7.44075426e+01
273.665000,-1.05822996e+02,-7.44076647e+01
273.670000,-1.05823133e+02,-7.44078025e+01
273.675000,-1.05823282e+02,-7.44079515e+01
273.680000,-1.05823441e+02,-7.44081098e+01
273.685000,-1.05823606e+02,-7.44082752e+01
273.690000,-1.05823774e+02,-7.44084437e+01
273.695000,-1.05823945e+02,-7.44086141e+01
273.700000,-1.05824120e+02,-7.44087887e+01
273.705000,-1.05824303e+02,-7.44089712e+01
273.710000,-1.05824493e+02,-7.44091619e+01
273.715000,-1.05824689e+02,-7.44093575e+01
273.720000,-1.05824885e+02,-7.44095533e+01
273.725000,-1.05825078e+02,-7.44097472e+01
273.730000,-1.05825270e+02,-7.44099390e+01
273.735000,-1.05825457e+02,-7.44101250e+01
273.740000,-1.05825629e+02,-7.44102974e+01
273.745000,-1.05825780e+02,-7.44104481e+01
273.750000,-1.05825905e+02,-7.44105731e+01
273.755000,-1.05826004e+02,-7.44106726e+01
273.760000,-1.05826082e+02,-7.44107506e+01
273.765000,-1.05826144e+02,-7.44108119e+01
273.770000,-1.05826193e+02,-7.44108612e+01
273.775000,-1.05826236e+02,-7.44109049e+01
273.780000,-1.05826281e+02,-7.44109500e+01
273.785000,-1.05826335e+02,-7.44110030e+01
273.790000,-1.05826394e+02,-7.44110627e+01
273.795000,-1.05826458e+02,-7.44111263e+01
273.800000,-1.05826523e+02,-7.44111913e+01
273.805000,-1.05826590e+02,-7.44112580e+01
273.810000,-1.05826660e+02,-7.44113286e+01
273.815000,-1.05826737e+02,-7.44114057e+01
273.820000,-1.05826820e+02,-7.44114890e+01
273.825000,-1.05826908e+02,-7.44115764e+01
273.830000,-1.05826996e+02,-7.44116648e+01
273.835000,-1.05827084e+02,-7.44117523e+01
273.840000,-1.05827167e+02,-7.44118359e+01
273.845000,-1.05827244e+02,-7.44119126e+01
273.850000,-1.05827311e+02,-7.44119798e+01
273.855000,-1.05827367e+02,-7.44120362e+01
273.860000,-1.05827413e+02,-7.44120818e+01
273.865000,-1.05827443e+02,-7.44121123e+01
273.870000,-1.05827457e+02,-7.44121264e+01
273.875000,-1.05827459e+02,-7.44121277e+01
273.880000,-1.05827454e+02,-7.44121231e+01
273.885000,-1.05827450e+02,-7.44121190e+01
273.890000,-1.05827439e+02,-7.44121092e+01
273.895000,-1.05827418e+02,-7.44120868e+01
273.900000,-1.05827378e+02,-7.44120473e+01
273.905000,-1.05827320e+02,-7.44119885e+01
273.910000,-1.05827245e+02,-7.44119134e+01
273.915000,-1.05827159e+02,-7.44118281e+01
273.920000,-1.05827069e+02,-7.44117373e+01
273.925000,-1.05826976e+02,-7.44116449e+01
273.930000,-1.05826887e+02,-7.44115560e+01
273.935000,-1.05826813e+02,-7.44114811e+01
273.940000,-1.05826760e+02,-7.44114282e+01
273.945000,-1.05826731e+02,-7.44113989e+01
273.950000,-1.05826722e+02,-7.44113903e+01
273.955000,-1.05826730e+02,-7.44113985e+01
273.960000,-1.05826752e+02,-7.44114202e+01
273.965000,-1.05826782e+02,-7.44114506e+01
273.970000,-1.05826816e+02,-7.44114843e+01
273.975000,-1.05826849e+02,-7.44115177e+01
273.980000,-1.05826881e+02,-7.44115488e+01
273.985000,-1.05826908e+02,-7.44115760e+01
273.990000,-1.05826927e+02,-7.44115958e+01
273.995000,-1.05826936e+02,-7.44116043e+01
274.000000,-1.05826932e+02,-7.44116004e+01
274.005000,-1.05826916e+02,-7.44115845e+01
274.010000,-1.05826889e+02,-7.44115578e+01
274.015000,-1.05826853e+02,-7.44115217e+01
274.020000,-1.05826806e+02,-7.44114747e+01
274.025000,-1.05826744e+02,-7.44114129e+01
274.030000,-1.05826662e+02,-7.44113305e+01
274.035000,-1.05826556e+02,-7.44112249e+01
274.040000,-1.05826430e+02,-7.44110985e+01
274.045000,-1.05826285e+02,-7.44109528e+01
274.050000,-1.05826121e+02,-7.44107896e+01
274.055000,-1.05825942e+02,-7.44106102e+01
274.060000,-1.05825751e+02,-7.44104198e+01
274.065000,-1.05825556e+02,-7.44102246e+01
274.070000,-1.05825362e+02,-7.44100303e+01
274.075000,-1.05825173e+02,-7.44098416e+01
274.080000,-1.05824993e+02,-7.44096612e+01
274.085000,-1.05824826e+02,-7.44094942e+01
274.090000,-1.05824674e+02,-7.44093432e+01
274.095000,-1.05824535e+02,-7.44092041e+01
274.100000,-1.05824404e+02,-7.44090724e+01
274.105000,-1.05824279e+02,-7.44089473e+01
274.110000,-1.05824162e+02,-7.44088307e+01
274.115000,-1.05824056e+02,-7.44087248e+01
274.120000,-1.05823961e+02,-7.44086295e+01
274.125000,-1.05823870e+02,-7.44085386e+01
274.130000,-1.05823777e+02,-7.44084455e+01
274.135000,-1.05823680e+02,-7.44083487e+01
274.140000,-1.05823579e+02,-7.44082478e+01
274.145000,-1.05823474e+02,-7.44081425e+01
274.150000,-1.05823362e+02,-7.44080310e+01
274.155000,-1.05823243e+02,-7.44079118e+01
274.160000,-1.05823116e+02,-7.44077850e+01
274.165000,-1.05822979e+02,-7.44076485e+01
274.170000,-1.05822831e+02,-7.44074996e+01
274.175000,-1.05822664e+02,-7.44073326e+01
274.180000,-1.05822480e+02,-7.44071487e+01
274.185000,-1.05822285e+02,-7.44069536e+01
274.190000,-1.05822082e+02,-7.44067512e+01
274.195000,-1.05821874e+02,-7.44065430e+01
274.200000,-1.05821658e+02,-7.44063268e+01
274.205000,-1.05821430e+02,-7.44060988e+01
274.210000,-1.05821191e+02,-7.44058598e+01
274.215000,-1.05820944e+02,-7.44056130e+01
274.220000,-1.05820693e+02,-7.44053615e+01
274.225000,-1.05820439e+02,-7.44051079e+01
274.230000,-1.05820186e+02,-7.44048548e+01
274.235000,-1.05819938e+02,-7.44046066e+01
274.240000,-1.05819694e+02,-7.44043630e+01
274.245000,-1.05819453e+02,-7.44041215e+01
274.250000,-1.05819211e+02,-7.44038802e+01
274.255000,-1.05818970e+02,-7.44036389e+01
274.260000,-1.05818730e+02,-7.44033985e+01
274.265000,-1.05818491e+02,-7.44031596e+01
274.270000,-1.05818254e+02,-7.44029229e+01
274.275000,-1.05818021e+02,-7.44026898e+01
274.280000,-1.05817792e+02,-7.44024604e+01
274.285000,-1.05817566e+02,-7.44022350e+01
274.290000,-1.05817345e+02,-7.44020134e+01
274.295000,-1.05817128e+02,-7.44017968e+01
274.300000,-1.05816916e+02,-7.44015844e+01
274.305000,-1.05816705e+02,-7.44013734e+01
274.310000,-1.05816496e+02,-7.44011652e+01
274.315000,-1.05816294e+02,-7.44009629e+01
274.320000,-1.05816101e+02,-7.44007698e+01
274.325000,-1.05815920e+02,-7.44005886e+01
274.330000,-1.05815748e+02,-7.44004164e+01
274.335000,-1.05815579e+02,-7.44002472e+01
274.340000,-1.05815405e+02,-7.44000737e+01
274.345000,-1.05815216e+02,-7.43998850e+01
274.350000,-1.05815002e+02,-7.43996701e+01
274.355000,-1.05814757e+02,-7.43994251e+01
274.360000,-1.05814489e+02,-7.43991577e+01
274.365000,-1.05814209e+02,-7.43988776e+01
274.370000,-1.05813924e+02,-7.43985928e+01
274.375000,-1.05813642e+02,-7.43983104e+01
274.380000,-1.05813367e+02,-7.43980351e+01
274.385000,-1.05813101e+02,-7.43977690e+01
274.390000,-1.05812841e+02,-7.43975093e+01
274.395000,-1.05812584e+02,-7.43972524e+01
274.400000,-1.05812328e+02,-7.43969968e+01
274.405000,-1.05812074e+02,-7.43967422e+01
274.410000,-1.05811822e+02,-7.43964898e+01
274.415000,-1.05811573e+02,-7.43962415e+01
274.420000,-1.05811332e+02,-7.43960006e+01
274.425000,-1.05811099e+02,-7.43957672e+01
274.430000,-1.05810870e+02,-7.43955387e+01
274.435000,-1.05810645e+02,-7.43953131e+01
