time,n_pairs,n_saturated
275.235000,309,97
275.240000,309,97
275.245000,310,98
275.250000,314,102
275.255000,308,96
275.260000,309,97
275.265000,307,96
275.270000,310,99
275.275000,308,97
275.280000,312,102
275.285000,309,98
275.290000,308,97
275.295000,307,96
275.300000,311,101
275.305000,307,97
275.310000,312,102
275.315000,310,102
275.320000,308,100
275.325000,307,99
275.330000,311,103
275.335000,312,103
275.340000,309,100
275.345000,309,100
275.350000,309,100
275.355000,310,100
275.360000,315,105
275.365000,308,98
275.370000,310,100
275.375000,310,100
275.380000,312,102
275.385000,308,98
275.390000,310,100
275.395000,308,98
275.400000,313,103
275.405000,311,101
275.410000,311,101
275.415000,308,98
275.420000,310,100
275.425000,309,99
275.430000,313,102
275.435000,312,101
275.440000,311,100
275.445000,311,100
275.450000,313,102
275.455000,310,99
275.460000,316,105
275.465000,309,98
275.470000,308,97
275.475000,311,99
275.480000,321,108
275.485000,312,99
275.490000,311,98
275.495000,310,97
275.500000,312,99
275.505000,313,99
275.510000,316,103
275.515000,312,99
275.520000,313,100
275.525000,312,99
275.530000,314,102
275.535000,312,100
275.540000,314,102
275.545000,310,98
275.550000,314,102
275.555000,315,103
275.560000,314,102
275.565000,314,102
275.570000,314,102
275.575000,311,99
275.580000,316,104
275.585000,315,103
275.590000,313,101
275.595000,314,102
275.600000,318,105
275.605000,316,103
275.610000,315,102
275.615000,313,100
275.620000,320,107
275.625000,317,104
275.630000,313,101
275.635000,314,102
275.640000,316,104
275.645000,315,103
275.650000,315,103
275.655000,317,105
275.660000,314,102
275.665000,312,100
275.670000,314,102
275.675000,316,104
275.680000,317,105
275.685000,313,100
275.690000,313,100
275.695000,313,100
275.700000,314,101
275.705000,314,101
275.710000,310,98
275.715000,312,100
275.720000,313,101
275.725000,313,101
275.730000,314,102
275.735000,310,98
275.740000,310,98
275.745000,311,99
275.750000,311,99
275.755000,314,102
275.760000,317,105
275.765000,310,98
275.770000,309,97
275.775000,310,98
275.780000,315,102
275.785000,314,101
275.790000,311,98
275.795000,313,100
275.800000,313,100
275.805000,311,98
275.810000,311,97
275.815000,312,98
275.820000,313,98
275.825000,312,97
275.830000,314,100
275.835000,313,99
275.840000,314,100
275.845000,312,98
275.850000,310,97
275.855000,311,98
275.860000,311,98
275.865000,317,103
275.870000,314,100
275.875000,309,95
275.880000,312,98
275.885000,311,97
275.890000,309,95
275.895000,312,98
275.900000,314,100
275.905000,312,98
275.910000,308,94
275.915000,309,95
275.920000,311,97
275.925000,316,102
275.930000,310,96
275.935000,314,99
275.940000,313,99
275.945000,306,92
275.950000,310,96
275.955000,314,100
275.960000,309,96
275.965000,310,96
275.970000,310,96
275.975000,311,97
275.980000,314,100
275.985000,310,96
275.990000,307,94
275.995000,310,97
276.000000,312,99
276.005000,313,100
276.010000,312,99
276.015000,310,97
276.020000,307,94
276.025000,310,97
276.030000,313,100
276.035000,309,95
276.040000,311,97
276.045000,308,94
276.050000,309,95
276.055000,310,96
276.060000,307,93
276.065000,307,92
276.070000,310,95
276.075000,314,98
276.080000,309,93
276.085000,310,94
276.090000,309,93
276.095000,307,91
276.100000,311,95
276.105000,312,96
276.110000,311,95
276.115000,311,95
276.120000,305,90
276.125000,306,91
276.130000,310,95
276.135000,309,94
276.140000,307,92
276.145000,307,92
276.150000,311,96
276.155000,306,91
276.160000,308,93
276.165000,310,95
276.170000,305,90
276.175000,307,92
276.180000,312,97
276.185000,310,95
276.190000,306,91
276.195000,307,92
276.200000,307,92
276.205000,311,96
276.210000,309,94
276.215000,311,96
276.220000,308,93
276.225000,310,95
276.230000,308,93
276.235000,308,93
276.240000,312,97
276.245000,309,94
276.250000,313,97
276.255000,313,97
276.260000,308,92
276.265000,310,94
276.270000,309,93
276.275000,310,94
276.280000,313,97
276.285000,315,99
276.290000,311,95
276.295000,308,92
276.300000,310,94
276.305000,310,94
276.310000,310,94
276.315000,311,95
276.320000,311,95
276.325000,317,101
276.330000,311,94
276.335000,310,93
276.340000,311,94
276.345000,311,94
276.350000,312,96
276.355000,312,96
276.360000,315,98
276.365000,307,90
276.370000,308,91
276.375000,314,97
276.380000,309,92
276.385000,310,93
276.390000,311,94
276.395000,311,94
276.400000,310,93
276.405000,309,92
276.410000,310,93
276.415000,315,98
276.420000,310,93
276.425000,310,93
276.430000,313,96
276.435000,313,96
276.440000,310,92
276.445000,309,91
276.450000,310,91
276.455000,308,89
276.460000,313,94
276.465000,316,97
276.470000,309,90
276.475000,312,93
276.480000,311,92
276.485000,310,91
276.490000,311,92
276.495000,312,93
276.500000,315,96
276.505000,312,93
276.510000,310,91
276.515000,311,92
276.520000,310,91
276.525000,312,93
276.530000,309,90
276.535000,317,98
276.540000,313,94
276.545000,309,90
276.550000,309,91
276.555000,311,93
276.560000,309,91
276.565000,316,98
276.570000,314,96
276.575000,311,93
276.580000,310,92
276.585000,310,92
276.590000,310,92
276.595000,311,93
276.600000,313,95
276.605000,312,94
276.610000,310,92
276.615000,312,94
276.620000,311,93
276.625000,313,95
276.630000,310,93
276.635000,311,93
276.640000,315,97
276.645000,312,94
276.650000,310,92
276.655000,312,94
276.660000,312,94
276.665000,310,92
276.670000,311,93
276.675000,316,98
276.680000,311,93
276.685000,312,94
276.690000,312,94
276.695000,310,92
276.700000,312,94
276.705000,312,94
276.710000,314,95
276.715000,315,96
276.720000,309,90
276.725000,312,93
276.730000,311,92
276.735000,310,92
276.740000,313,95
276.745000,315,97
276.750000,309,91
276.755000,308,90
276.760000,311,93
276.765000,312,94
276.770000,310,93
276.775000,314,97
276.780000,313,96
276.785000,310,93
276.790000,310,93
276.795000,311,94
276.800000,314,97
276.805000,308,91
276.810000,310,93
276.815000,312,95
276.820000,309,93
276.825000,311,95
276.830000,308,92
276.835000,306,90
276.840000,307,91
276.845000,308,92
276.850000,311,96
276.855000,310,95
276.860000,306,91
276.865000,307,92
276.870000,304,89
276.875000,305,90
276.880000,309,94
276.885000,312,97
276.890000,307,93
276.895000,306,92
276.900000,307,93
276.905000,307,93
276.910000,303,89
276.915000,310,96
276.920000,310,96
276.925000,310,96
276.930000,305,91
276.935000,303,89
276.940000,307,93
276.945000,306,92
276.950000,308,94
276.955000,312,98
276.960000,304,90
276.965000,304,90
276.970000,307,92
276.975000,311,96
276.980000,303,88
276.985000,305,90
276.990000,306,91
276.995000,305,90
277.000000,305,89
277.005000,304,87
277.010000,301,84
277.015000,307,90
277.020000,304,87
277.025000,308,91
277.030000,304,87
277.035000,309,91
277.040000,303,85
277.045000,305,87
277.050000,306,88
277.055000,308,90
277.060000,308,90
277.065000,310,91
277.070000,302,83
277.075000,310,91
277.080000,307,88
277.085000,305,86
277.090000,305,86
277.095000,313,94
277.100000,307,88
277.105000,307,88
277.110000,307,88
277.115000,305,86
277.120000,304,85
277.125000,309,90
277.130000,312,92
277.135000,309,89
277.140000,306,86
277.145000,306,86
277.150000,310,90
277.155000,307,87
277.160000,308,88
277.165000,313,93
277.170000,309,89
277.175000,307,87
277.180000,305,85
277.185000,309,89
277.190000,304,84
277.195000,309,89
277.200000,315,95
277.205000,310,90
277.210000,304,84
277.215000,307,87
277.220000,305,86
277.225000,311,92
277.230000,309,90
277.235000,308,89
277.240000,306,88
277.245000,309,92
277.250000,306,89
277.255000,307,90
277.260000,307,90
277.265000,308,91
277.270000,308,91
277.275000,312,95
277.280000,306,90
277.285000,303,87
277.290000,310,94
277.295000,304,88
277.300000,309,93
277.305000,311,95
277.310000,304,88
277.315000,301,85
277.320000,306,89
277.325000,309,92
277.330000,309,92
277.335000,307,90
277.340000,311,94
277.345000,305,88
277.350000,305,88
277.355000,306,89
277.360000,309,92
277.365000,307,89
277.370000,309,91
277.375000,312,95
277.380000,306,89
277.385000,305,87
277.390000,308,90
277.395000,309,91
277.400000,309,92
277.405000,308,91
277.410000,310,93
277.415000,308,91
277.420000,304,87
277.425000,303,86
277.430000,306,89
277.435000,307,90
277.440000,305,88
277.445000,310,93
277.450000,310,93
277.455000,304,87
277.460000,304,87
277.465000,306,89
277.470000,304,87
277.475000,312,95
277.480000,310,93
277.485000,305,88
277.490000,307,90
277.495000,305,89
277.500000,307,91
277.505000,306,90
277.510000,308,93
277.515000,308,93
277.520000,306,92
277.525000,303,89
277.530000,304,90
277.535000,304,90
277.540000,303,89
277.545000,304,90
277.550000,309,95
277.555000,306,92
277.560000,303,88
277.565000,304,88
277.570000,307,91
277.575000,304,88
277.580000,309,93
277.585000,308,92
277.590000,306,90
277.595000,305,89
277.600000,308,93
277.605000,304,89
277.610000,307,92
277.615000,307,93
277.620000,306,92
277.625000,307,93
277.630000,304,90
277.635000,301,87
277.640000,304,91
277.645000,306,93
277.650000,306,93
277.655000,309,96
277.660000,304,91
277.665000,302,89
277.670000,306,93
277.675000,305,93
277.680000,303,92
277.685000,305,94
277.690000,304,92
277.695000,303,91
277.700000,304,92
277.705000,306,93
277.710000,303,91
277.715000,307,95
277.720000,305,94
277.725000,306,96
277.730000,304,94
277.735000,302,93
277.740000,302,93
277.745000,304,95
277.750000,303,94
277.755000,306,97
277.760000,303,93
277.765000,301,92
277.770000,301,92
277.775000,307,99
277.780000,302,94
277.785000,304,95
277.790000,305,96
277.795000,303,95
277.800000,301,93
277.805000,302,94
277.810000,304,96
277.815000,305,97
277.820000,302,94
277.825000,307,98
277.830000,302,93
277.835000,300,91
277.840000,301,92
277.845000,303,94
277.850000,305,96
277.855000,306,97
277.860000,303,93
277.865000,304,94
277.870000,303,93
277.875000,308,98
277.880000,308,98
277.885000,307,97
277.890000,301,91
277.895000,304,94
277.900000,309,99
277.905000,304,94
277.910000,301,91
277.915000,304,94
277.920000,307,96
277.925000,311,100
277.930000,309,98
277.935000,307,96
277.940000,307,96
277.945000,307,96
277.950000,311,99
277.955000,309,97
277.960000,310,97
277.965000,309,96
277.970000,310,97
277.975000,313,101
277.980000,305,93
277.985000,309,97
277.990000,307,95
277.995000,311,99
278.000000,312,100
278.005000,309,97
278.010000,305,93
278.015000,308,96
278.020000,309,97
278.025000,316,104
278.030000,311,100
278.035000,309,98
278.040000,307,96
278.045000,308,97
278.050000,309,98
278.055000,312,101
278.060000,314,103
278.065000,312,101
278.070000,306,95
278.075000,307,95
278.080000,309,96
278.085000,308,95
278.090000,310,97
278.095000,314,101
278.100000,312,99
278.105000,310,97
278.110000,306,93
278.115000,308,95
278.120000,310,97
278.125000,311,98
278.130000,310,97
278.135000,311,98
278.140000,306,93
278.145000,308,95
278.150000,309,96
278.155000,308,95
278.160000,309,96
278.165000,308,95
278.170000,307,94
278.175000,315,102
278.180000,307,94
278.185000,304,92
278.190000,302,90
278.195000,308,96
278.200000,312,100
278.205000,309,97
278.210000,307,95
278.215000,303,90
278.220000,302,89
278.225000,308,95
278.230000,308,95
278.235000,309,96
278.240000,308,95
278.245000,307,94
278.250000,303,90
278.255000,307,94
278.260000,305,92
278.265000,308,95
278.270000,307,94
278.275000,306,94
278.280000,305,93
278.285000,306,94
278.290000,304,92
278.295000,307,95
278.300000,313,101
278.305000,307,95
278.310000,303,91
278.315000,306,94
278.320000,305,93
278.325000,304,92
278.330000,308,97
278.335000,305,94
278.340000,304,93
278.345000,308,97
278.350000,304,93
278.355000,303,92
278.360000,305,95
278.365000,303,93
278.370000,303,93
278.375000,309,99
278.380000,308,98
278.385000,304,95
278.390000,303,94
278.395000,300,91
278.400000,304,94
278.405000,307,96
278.410000,305,94
278.415000,304,93
278.420000,305,95
278.425000,304,95
278.430000,299,90
278.435000,305,96
278.440000,303,94
278.445000,302,93
278.450000,308,99
278.455000,308,99
278.460000,301,92
278.465000,300,92
278.470000,299,91
278.475000,304,96
278.480000,306,98
278.485000,304,96
278.490000,300,92
278.495000,304,96
278.500000,300,92
278.505000,302,94
278.510000,307,98
278.515000,307,98
278.520000,302,93
278.525000,305,96
278.530000,304,95
278.535000,304,94
278.540000,306,96
278.545000,304,94
278.550000,302,92
278.555000,307,97
278.560000,303,93
278.565000,301,90
278.570000,308,97
278.575000,305,94
278.580000,303,92
278.585000,306,95
278.590000,305,94
278.595000,302,91
278.600000,303,92
278.605000,302,90
278.610000,303,91
278.615000,306,94
278.620000,306,94
278.625000,304,92
278.630000,308,96
278.635000,304,92
278.640000,299,87
278.645000,306,94
278.650000,303,91
278.655000,307,95
278.660000,304,92
278.665000,304,92
278.670000,299,86
278.675000,305,92
278.680000,304,92
278.685000,305,94
278.690000,306,95
278.695000,305,94
278.700000,302,91
278.705000,304,94
278.710000,295,86
278.715000,302,93
278.720000,302,92
278.725000,303,93
278.730000,303,93
278.735000,301,91
278.740000,294,84
278.745000,297,87
278.750000,299,89
278.755000,306,96
278.760000,298,88
278.765000,302,92
278.770000,298,88
278.775000,297,88
278.780000,304,95
278.785000,301,92
278.790000,297,88
278.795000,300,91
278.800000,300,91
278.805000,305,96
278.810000,301,91
278.815000,301,91
278.820000,301,91
278.825000,301,91
278.830000,302,93
278.835000,301,92
278.840000,301,92
278.845000,298,89
278.850000,297,88
278.855000,300,91
278.860000,295,86
278.865000,297,88
278.870000,298,89
278.875000,300,91
278.880000,300,91
278.885000,297,88
278.890000,294,85
278.895000,301,92
278.900000,300,90
278.905000,302,92
278.910000,299,87
278.915000,301,89
278.920000,296,84
278.925000,301,89
278.930000,307,95
278.935000,302,90
278.940000,296,84
278.945000,300,88
278.950000,295,83
278.955000,304,92
278.960000,302,90
278.965000,302,90
278.970000,300,88
278.975000,299,87
278.980000,299,87
278.985000,301,89
278.990000,302,90
278.995000,303,91
279.000000,301,89
279.005000,303,90
279.010000,298,85
279.015000,300,87
279.020000,304,91
279.025000,300,87
279.030000,300,87
279.035000,301,89
279.040000,295,83
279.045000,300,88
279.050000,301,89
279.055000,299,87
279.060000,298,86
279.065000,300,89
279.070000,301,90
279.075000,301,90
279.080000,299,88
279.085000,297,87
279.090000,297,87
279.095000,302,92
279.100000,299,89
279.105000,302,92
279.110000,298,87
279.115000,301,90
279.120000,302,91
279.125000,298,87
279.130000,298,87
279.135000,300,89
279.140000,303,92
279.145000,300,89
279.150000,300,89
279.155000,301,89
279.160000,298,86
279.165000,298,86
279.170000,305,93
279.175000,304,92
279.180000,301,89
279.185000,301,90
279.190000,302,91
279.195000,300,89
279.200000,300,89
279.205000,307,96
279.210000,305,94
279.215000,301,90
279.220000,301,90
279.225000,300,89
279.230000,299,89
279.235000,299,89
279.240000,302,92
279.245000,305,95
279.250000,300,90
279.255000,300,90
279.260000,301,91
279.265000,300,90
279.270000,298,88
279.275000,299,89
279.280000,301,91
279.285000,300,90
279.290000,304,94
279.295000,301,91
279.300000,297,88
279.305000,299,90
279.310000,300,91
279.315000,302,93
279.320000,304,96
279.325000,303,95
279.330000,299,91
279.335000,295,88
279.340000,297,91
279.345000,303,97
279.350000,298,92
279.355000,299,93
279.360000,296,91
279.365000,297,93
279.370000,298,94
279.375000,295,91
279.380000,303,98
279.385000,299,94
279.390000,295,91
279.395000,296,92
279.400000,303,99
279.405000,296,92
279.410000,294,90
279.415000,304,99
279.420000,301,96
279.425000,296,91
279.430000,298,92
279.435000,299,91
279.440000,303,95
279.445000,302,93
279.450000,300,91
279.455000,299,90
279.460000,301,92
279.465000,304,94
279.470000,303,92
279.475000,303,92
279.480000,298,87
279.485000,301,91
279.490000,296,87
279.495000,299,90
279.500000,299,91
279.505000,299,91
279.510000,293,85
279.515000,295,87
279.520000,299,91
279.525000,297,89
279.530000,298,91
279.535000,297,90
279.540000,293,86
279.545000,296,89
279.550000,296,89
279.555000,299,92
279.560000,295,88
279.565000,299,92
279.570000,297,90
279.575000,294,87
279.580000,296,89
279.585000,296,89
279.590000,298,91
279.595000,301,94
279.600000,294,87
279.605000,296,89
279.610000,293,87
279.615000,295,89
279.620000,301,95
279.625000,299,93
279.630000,295,90
279.635000,297,92
279.640000,296,91
279.645000,295,90
279.650000,295,90
279.655000,297,92
279.660000,299,94
279.665000,298,93
279.670000,298,93
279.675000,296,91
279.680000,297,92
279.685000,292,88
279.690000,292,88
279.695000,296,92
279.700000,299,95
279.705000,304,100
279.710000,292,88
279.715000,292,88
279.720000,299,95
279.725000,295,91
279.730000,300,96
279.735000,296,92
279.740000,297,93
279.745000,296,92
279.750000,295,91
279.755000,297,93
279.760000,296,92
279.765000,299,94
279.770000,300,94
279.775000,298,92
279.780000,298,92
279.785000,300,94
279.790000,294,88
279.795000,298,92
279.800000,300,94
279.805000,302,96
279.810000,295,89
279.815000,298,92
279.820000,297,92
279.825000,297,92
279.830000,302,96
279.835000,298,92
279.840000,297,90
279.845000,301,94
279.850000,297,90
279.855000,298,91
279.860000,301,94
279.865000,300,93
279.870000,300,92
279.875000,298,90
279.880000,298,90
279.885000,299,91
279.890000,297,89
279.895000,296,88
279.900000,300,92
279.905000,300,92
279.910000,299,91
279.915000,302,94
279.920000,301,92
279.925000,299,90
279.930000,297,88
279.935000,299,90
279.940000,300,91
279.945000,303,95
279.950000,300,93
279.955000,299,92
279.960000,297,90
279.965000,297,90
279.970000,299,92
279.975000,303,96
279.980000,301,94
279.985000,300,93
279.990000,298,91
279.995000,295,88
280.000000,299,92
280.005000,302,94
280.010000,302,94
280.015000,300,92
280.020000,300,92
280.025000,300,92
280.030000,307,99
280.035000,299,91
280.040000,298,90
280.045000,305,97
280.050000,300,92
280.055000,302,94
280.060000,303,95
280.065000,304,96
280.070000,297,88
280.075000,300,92
280.080000,301,94
280.085000,297,90
280.090000,302,94
280.095000,304,96
280.100000,301,93
280.105000,301,93
280.110000,297,89
280.115000,304,96
280.120000,297,89
280.125000,303,96
280.130000,306,98
280.135000,299,91
280.140000,295,87
280.145000,298,90
280.150000,304,96
280.155000,305,96
280.160000,301,90
280.165000,301,90
280.170000,300,89
280.175000,298,87
280.180000,303,94
280.185000,305,96
280.190000,302,93
280.195000,300,91
280.200000,294,85
280.205000,305,96
280.210000,300,91
280.215000,302,93
280.220000,308,99
280.225000,303,94
280.230000,301,92
280.235000,300,91
280.240000,301,92
280.245000,299,91
280.250000,303,95
280.255000,307,99
280.260000,296,88
280.265000,302,95
280.270000,298,91
280.275000,300,93
280.280000,302,95
280.285000,303,96
280.290000,300,93
280.295000,298,91
280.300000,301,94
280.305000,307,100
280.310000,302,94
280.315000,298,90
280.320000,296,88
280.325000,303,94
280.330000,301,92
280.335000,301,93
280.340000,300,92
280.345000,300,92
280.350000,298,90
280.355000,303,94
280.360000,302,93
280.365000,299,90
280.370000,304,95
280.375000,307,98
280.380000,300,91
280.385000,301,92
280.390000,300,91
280.395000,301,92
280.400000,303,94
280.405000,307,98
280.410000,302,93
280.415000,301,92
280.420000,299,90
280.425000,303,94
280.430000,307,98
280.435000,302,93
280.440000,299,90
280.445000,302,93
280.450000,302,93
280.455000,303,94
280.460000,303,94
280.465000,307,97
280.470000,301,91
280.475000,304,94
280.480000,306,96
280.485000,303,93
280.490000,304,94
280.495000,303,94
280.500000,304,95
280.505000,305,96
280.510000,306,97
280.515000,301,92
280.520000,301,91
280.525000,302,92
280.530000,303,93
280.535000,308,98
280.540000,301,91
280.545000,300,90
280.550000,302,92
280.555000,303,93
280.560000,299,89
280.565000,303,93
280.570000,304,94
280.575000,304,94
280.580000,308,98
280.585000,302,92
280.590000,297,87
280.595000,301,91
280.600000,305,95
280.605000,307,97
280.610000,303,93
280.615000,304,95
280.620000,303,93
280.625000,303,93
280.630000,306,96
280.635000,305,95
280.640000,305,95
280.645000,305,95
280.650000,304,94
280.655000,304,94
280.660000,303,93
280.665000,306,95
280.670000,306,95
280.675000,304,93
280.680000,307,94
280.685000,308,95
280.690000,306,93
280.695000,304,92
280.700000,309,97
280.705000,308,96
280.710000,304,92
280.715000,303,91
280.720000,308,96
280.725000,305,93
280.730000,310,98
280.735000,305,93
280.740000,306,94
280.745000,304,92
280.750000,307,95
280.755000,309,97
280.760000,307,95
280.765000,303,91
280.770000,306,95
280.775000,304,93
280.780000,310,99
280.785000,306,95
280.790000,305,94
280.795000,303,92
280.800000,305,94
280.805000,305,95
280.810000,308,99
280.815000,306,97
280.820000,303,94
280.825000,303,94
280.830000,304,95
280.835000,303,94
280.840000,305,95
280.845000,309,98
280.850000,309,98
280.855000,305,95
280.860000,307,97
280.865000,304,94
280.870000,308,97
280.875000,308,97
280.880000,310,99
280.885000,306,96
280.890000,305,96
280.895000,306,97
280.900000,305,96
280.905000,308,99
280.910000,307,99
280.915000,303,96
280.920000,305,98
280.925000,303,97
280.930000,305,99
280.935000,307,100
280.940000,304,97
280.945000,303,96
280.950000,305,98
280.955000,304,97
280.960000,305,98
280.965000,306,99
280.970000,305,99
280.975000,303,97
280.980000,306,101
280.985000,302,97
280.990000,301,96
280.995000,301,96
281.000000,304,99
281.005000,305,100
281.010000,304,98
281.015000,302,96
281.020000,302,96
281.025000,303,98
281.030000,304,98
281.035000,302,96
281.040000,304,98
281.045000,302,96
281.050000,304,98
281.055000,305,99
281.060000,306,100
281.065000,301,95
281.070000,302,96
281.075000,301,95
281.080000,305,99
281.085000,303,97
281.090000,304,98
281.095000,304,98
281.100000,302,96
281.105000,304,98
281.110000,302,96
281.115000,305,99
281.120000,303,97
281.125000,302,96
281.130000,305,98
281.135000,303,96
281.140000,304,97
281.145000,305,98
281.150000,306,100
281.155000,301,95
281.160000,306,100
281.165000,301,94
281.170000,302,95
281.175000,311,104
281.180000,305,98
281.185000,302,95
281.190000,304,97
281.195000,304,97
281.200000,311,104
281.205000,308,101
281.210000,306,99
281.215000,305,98
281.220000,309,101
281.225000,309,101
281.230000,308,100
281.235000,311,103
281.240000,310,102
281.245000,306,98
281.250000,307,99
281.255000,312,104
281.260000,309,101
281.265000,307,99
281.270000,306,98
281.275000,305,96
281.280000,312,103
281.285000,307,98
281.290000,305,96
281.295000,310,100
281.300000,312,102
281.305000,310,100
281.310000,306,96
281.315000,308,98
281.320000,306,95
281.325000,311,100
281.330000,309,98
281.335000,307,96
281.340000,309,98
281.345000,304,93
281.350000,307,97
281.355000,310,100
281.360000,310,100
281.365000,308,98
281.370000,306,97
281.375000,304,95
281.380000,303,94
281.385000,310,101
281.390000,310,101
281.395000,305,96
281.400000,308,99
281.405000,302,93
281.410000,304,95
281.415000,305,95
281.420000,313,103
281.425000,307,97
281.430000,307,97
281.435000,304,94
281.440000,302,92
281.445000,308,98
281.450000,312,102
281.455000,307,97
281.460000,306,96
281.465000,304,94
281.470000,305,95
281.475000,308,98
281.480000,314,104
281.485000,306,96
281.490000,305,95
281.495000,302,93
281.500000,308,99
281.505000,309,100
281.510000,309,100
281.515000,305,96
281.520000,302,93
281.525000,307,98
281.530000,303,95
281.535000,308,100
281.540000,309,101
281.545000,307,99
281.550000,303,96
281.555000,302,95
281.560000,308,101
281.565000,305,98
281.570000,307,100
281.575000,308,101
281.580000,301,94
281.585000,305,98
281.590000,303,96
281.595000,306,99
281.600000,309,101
281.605000,306,98
281.610000,306,98
281.615000,305,97
281.620000,303,95
281.625000,308,100
281.630000,309,102
281.635000,310,104
281.640000,304,98
281.645000,302,96
281.650000,306,100
281.655000,304,98
281.660000,306,100
281.665000,309,103
281.670000,303,97
281.675000,302,97
281.680000,303,98
281.685000,304,99
281.690000,306,101
281.695000,303,98
281.700000,306,101
281.705000,300,95
281.710000,303,98
281.715000,307,102
281.720000,305,100
281.725000,306,101
281.730000,299,94
281.735000,305,100
281.740000,302,97
281.745000,304,99
281.750000,310,105
281.755000,306,101
281.760000,303,97
281.765000,302,96
281.770000,307,101
281.775000,310,104
281.780000,309,103
281.785000,307,101
281.790000,305,99
281.795000,302,96
281.800000,306,100
281.805000,311,105
281.810000,309,104
281.815000,307,102
281.820000,304,99
281.825000,305,100
281.830000,304,99
281.835000,309,104
281.840000,312,106
281.845000,305,99
281.850000,305,99
281.855000,307,101
281.860000,309,103
281.865000,309,103
281.870000,308,101
281.875000,310,104
281.880000,303,97
281.885000,306,100
281.890000,307,101
281.895000,308,102
281.900000,311,104
281.905000,306,98
281.910000,310,102
281.915000,308,100
281.920000,307,99
281.925000,311,103
281.930000,309,102
281.935000,310,103
281.940000,305,98
281.945000,309,101
281.950000,309,101
281.955000,308,100
281.960000,311,104
281.965000,307,100
281.970000,305,98
281.975000,306,99
281.980000,308,101
281.985000,310,103
281.990000,311,105
281.995000,306,101
282.000000,306,101
282.005000,303,98
282.010000,304,99
282.015000,309,104
282.020000,308,103
282.025000,306,101
282.030000,304,99
282.035000,305,100
282.040000,304,99
282.045000,303,98
282.050000,313,108
282.055000,303,98
282.060000,305,99
282.065000,303,97
282.070000,303,97
282.075000,307,101
282.080000,305,99
282.085000,306,100
282.090000,302,97
282.095000,302,97
282.100000,305,100
282.105000,302,97
282.110000,309,104
282.115000,301,96
282.120000,304,99
282.125000,300,95
282.130000,301,96
282.135000,309,104
282.140000,306,101
282.145000,301,96
282.150000,301,96
282.155000,299,95
282.160000,303,99
282.165000,304,100
282.170000,305,100
282.175000,299,93
282.180000,299,93
282.185000,302,94
282.190000,303,95
282.195000,305,97
282.200000,306,98
282.205000,299,91
282.210000,305,97
282.215000,300,92
282.220000,301,93
282.225000,307,100
282.230000,302,95
282.235000,300,93
282.240000,299,93
282.245000,298,92
282.250000,303,97
282.255000,300,94
282.260000,304,98
282.265000,297,91
282.270000,298,93
282.275000,298,93
282.280000,296,91
282.285000,302,97
282.290000,300,95
282.295000,298,93
282.300000,300,96
282.305000,296,92
282.310000,297,93
282.315000,298,94
282.320000,298,94
282.325000,295,91
282.330000,297,93
282.335000,298,94
282.340000,299,95
282.345000,298,94
282.350000,300,96
282.355000,298,94
282.360000,298,95
282.365000,297,94
282.370000,297,94
282.375000,297,95
282.380000,299,97
282.385000,295,93
282.390000,299,97
282.395000,293,91
282.400000,297,95
282.405000,299,97
282.410000,299,97
282.415000,296,94
282.420000,293,91
282.425000,294,93
282.430000,301,100
282.435000,297,96
282.440000,298,97
282.445000,292,91
282.450000,296,95
282.455000,296,95
282.460000,300,98
282.465000,295,93
282.470000,294,92
282.475000,291,89
282.480000,295,93
282.485000,293,90
282.490000,294,91
282.495000,294,91
282.500000,295,92
282.505000,291,88
282.510000,294,91
282.515000,294,91
282.520000,295,92
282.525000,292,89
282.530000,296,93
282.535000,292,89
282.540000,295,92
282.545000,292,89
282.550000,293,91
282.555000,295,93
282.560000,293,91
282.565000,292,91
282.570000,292,91
282.575000,290,89
282.580000,293,92
282.585000,293,92
282.590000,294,93
282.595000,293,91
282.600000,294,92
282.605000,295,91
282.610000,296,92
282.615000,297,93
282.620000,295,91
282.625000,294,89
282.630000,301,94
282.635000,299,92
282.640000,302,95
282.645000,296,89
282.650000,298,91
282.655000,296,89
282.660000,301,93
282.665000,300,92
282.670000,300,92
282.675000,301,93
282.680000,301,93
282.685000,299,91
282.690000,303,95
282.695000,296,88
282.700000,298,90
282.705000,301,93
282.710000,302,94
282.715000,301,92
282.720000,299,90
282.725000,296,87
282.730000,304,95
282.735000,304,95
282.740000,301,92
282.745000,298,89
282.750000,303,94
282.755000,298,89
282.760000,302,92
282.765000,303,93
282.770000,301,91
282.775000,302,92
282.780000,302,92
282.785000,301,91
282.790000,302,92
282.795000,300,90
282.800000,303,93
282.805000,302,91
282.810000,302,92
282.815000,297,87
282.820000,302,92
282.825000,301,91
282.830000,303,93
282.835000,303,93
282.840000,300,90
282.845000,296,86
282.850000,300,91
282.855000,303,94
282.860000,305,96
282.865000,297,88
282.870000,298,90
282.875000,294,87
282.880000,297,90
282.885000,302,95
282.890000,300,93
282.895000,295,88
282.900000,299,92
282.905000,296,89
282.910000,298,91
282.915000,297,90
282.920000,299,92
282.925000,299,92
282.930000,297,90
282.935000,297,90
282.940000,298,91
282.945000,299,92
282.950000,299,92
282.955000,295,88
282.960000,300,93
282.965000,294,87
282.970000,299,92
282.975000,299,92
282.980000,300,93
282.985000,295,88
282.990000,297,90
282.995000,297,90
283.000000,297,90
