time,T_dna,T_res
269.595000,-1.44741598e+02,-1.13326059e+02
269.600000,-1.44740882e+02,-1.13325345e+02
269.605000,-1.44737340e+02,-1.13321818e+02
269.610000,-1.44736115e+02,-1.13320604e+02
269.615000,-1.44737485e+02,-1.13321969e+02
269.620000,-1.44740234e+02,-1.13324741e+02
269.625000,-1.44741800e+02,-1.13326298e+02
269.630000,-1.44743351e+02,-1.13327840e+02
269.635000,-1.44746387e+02,-1.13330881e+02
269.640000,-1.44747402e+02,-1.13331898e+02
269.645000,-1.44751455e+02,-1.13335954e+02
269.650000,-1.44755341e+02,-1.13339831e+02
269.655000,-1.44758804e+02,-1.13343284e+02
269.660000,-1.44761220e+02,-1.13345713e+02
269.665000,-1.44762187e+02,-1.13346678e+02
269.670000,-1.44762053e+02,-1.13346547e+02
269.675000,-1.44761138e+02,-1.13345600e+02
269.680000,-1.44761816e+02,-1.13346268e+02
269.685000,-1.44762542e+02,-1.13347016e+02
269.690000,-1.44764034e+02,-1.13348495e+02
269.695000,-1.44765063e+02,-1.13349502e+02
269.700000,-1.44765574e+02,-1.13350024e+02
269.705000,-1.44766594e+02,-1.13351042e+02
269.710000,-1.44765089e+02,-1.13349522e+02
269.715000,-1.44764963e+02,-1.13349409e+02
269.720000,-1.44763935e+02,-1.13348406e+02
269.725000,-1.44764326e+02,-1.13348784e+02
269.730000,-1.44765056e+02,-1.13349497e+02
269.735000,-1.44766785e+02,-1.13351209e+02
269.740000,-1.44768352e+02,-1.13352781e+02
269.745000,-1.44767557e+02,-1.13351968e+02
269.750000,-1.44769203e+02,-1.13353627e+02
269.755000,-1.44771680e+02,-1.13356099e+02
269.760000,-1.44774143e+02,-1.13358568e+02
269.765000,-1.44776770e+02,-1.13361179e+02
269.770000,-1.44778411e+02,-1.13362825e+02
269.775000,-1.44781136e+02,-1.13365544e+02
269.780000,-1.44781530e+02,-1.13365928e+02
269.785000,-1.44783173e+02,-1.13367594e+02
269.790000,-1.44786329e+02,-1.13370747e+02
269.795000,-1.44789011e+02,-1.13373424e+02
269.800000,-1.44791179e+02,-1.13375629e+02
269.805000,-1.44793288e+02,-1.13377732e+02
269.810000,-1.44795077e+02,-1.13379509e+02
269.815000,-1.44793922e+02,-1.13378362e+02
269.820000,-1.44795840e+02,-1.13380276e+02
269.825000,-1.44799015e+02,-1.13383462e+02
269.830000,-1.44801797e+02,-1.13386243e+02
269.835000,-1.44804291e+02,-1.13388730e+02
269.840000,-1.44805301e+02,-1.13389730e+02
269.845000,-1.44804974e+02,-1.13389420e+02
269.850000,-1.44802807e+02,-1.13387241e+02
269.855000,-1.44803520e+02,-1.13387978e+02
269.860000,-1.44805692e+02,-1.13390173e+02
269.865000,-1.44807342e+02,-1.13391826e+02
269.870000,-1.44808283e+02,-1.13392763e+02
269.875000,-1.44808386e+02,-1.13392893e+02
269.880000,-1.44809026e+02,-1.13393516e+02
269.885000,-1.44807188e+02,-1.13391686e+02
269.890000,-1.44809258e+02,-1.13393769e+02
269.895000,-1.44811724e+02,-1.13396226e+02
269.900000,-1.44813768e+02,-1.13398308e+02
269.905000,-1.44815048e+02,-1.13399575e+02
269.910000,-1.44817806e+02,-1.13402326e+02
269.915000,-1.44821279e+02,-1.13405800e+02
269.920000,-1.44823029e+02,-1.13407548e+02
269.925000,-1.44826481e+02,-1.13410983e+02
269.930000,-1.44828658e+02,-1.13413182e+02
269.935000,-1.44830857e+02,-1.13415381e+02
269.940000,-1.44834481e+02,-1.13418991e+02
269.945000,-1.44838260e+02,-1.13422784e+02
269.950000,-1.44843871e+02,-1.13428386e+02
269.955000,-1.44846480e+02,-1.13430992e+02
269.960000,-1.44850096e+02,-1.13434597e+02
269.965000,-1.44853426e+02,-1.13437930e+02
269.970000,-1.44856403e+02,-1.13440919e+02
269.975000,-1.44859247e+02,-1.13443760e+02
269.980000,-1.44863082e+02,-1.13447572e+02
269.985000,-1.44865962e+02,-1.13450425e+02
269.990000,-1.44865214e+02,-1.13449698e+02
269.995000,-1.44866670e+02,-1.13451139e+02
270.000000,-1.44867184e+02,-1.13451659e+02
270.005000,-1.44868980e+02,-1.13453458e+02
270.010000,-1.44871033e+02,-1.13455509e+02
270.015000,-1.44873338e+02,-1.13457817e+02
270.020000,-1.44874343e+02,-1.13458804e+02
270.025000,-1.44871805e+02,-1.13456253e+02
270.030000,-1.44873184e+02,-1.13457631e+02
270.035000,-1.44874325e+02,-1.13458779e+02
270.040000,-1.44876588e+02,-1.13461025e+02
270.045000,-1.44878279e+02,-1.13462761e+02
270.050000,-1.44878973e+02,-1.13463429e+02
270.055000,-1.44878638e+02,-1.13463073e+02
270.060000,-1.44877259e+02,-1.13461680e+02
270.065000,-1.44879203e+02,-1.13463613e+02
270.070000,-1.44881326e+02,-1.13465749e+02
270.075000,-1.44882945e+02,-1.13467371e+02
270.080000,-1.44886207e+02,-1.13470659e+02
270.085000,-1.44889329e+02,-1.13473782e+02
270.090000,-1.44892667e+02,-1.13477121e+02
270.095000,-1.44894285e+02,-1.13478723e+02
270.100000,-1.44897812e+02,-1.13482244e+02
270.105000,-1.44900589e+02,-1.13485011e+02
270.110000,-1.44902904e+02,-1.13487313e+02
270.115000,-1.44903572e+02,-1.13488007e+02
270.120000,-1.44903938e+02,-1.13488383e+02
270.125000,-1.44904589e+02,-1.13489019e+02
270.130000,-1.44902767e+02,-1.13487220e+02
270.135000,-1.44904832e+02,-1.13489280e+02
270.140000,-1.44907220e+02,-1.13491668e+02
270.145000,-1.44909446e+02,-1.13493902e+02
270.150000,-1.44913124e+02,-1.13497565e+02
270.155000,-1.44916134e+02,-1.13500597e+02
270.160000,-1.44920371e+02,-1.13504827e+02
270.165000,-1.44922354e+02,-1.13506823e+02
270.170000,-1.44926186e+02,-1.13510660e+02
270.175000,-1.44928294e+02,-1.13512776e+02
270.180000,-1.44931535e+02,-1.13516009e+02
270.185000,-1.44934645e+02,-1.13519147e+02
270.190000,-1.44937735e+02,-1.13522219e+02
270.195000,-1.44940256e+02,-1.13524726e+02
270.200000,-1.44938728e+02,-1.13523189e+02
270.205000,-1.44940336e+02,-1.13524805e+02
270.210000,-1.44942177e+02,-1.13526635e+02
270.215000,-1.44944458e+02,-1.13528928e+02
270.220000,-1.44947023e+02,-1.13531478e+02
270.225000,-1.44949042e+02,-1.13533535e+02
270.230000,-1.44951678e+02,-1.13536150e+02
270.235000,-1.44950565e+02,-1.13535037e+02
270.240000,-1.44951056e+02,-1.13535541e+02
270.245000,-1.44952529e+02,-1.13536994e+02
270.250000,-1.44953334e+02,-1.13537791e+02
270.255000,-1.44952780e+02,-1.13537227e+02
270.260000,-1.44953094e+02,-1.13537515e+02
270.265000,-1.44953633e+02,-1.13538054e+02
270.270000,-1.44950412e+02,-1.13534843e+02
270.275000,-1.44949999e+02,-1.13534450e+02
270.280000,-1.44950651e+02,-1.13535085e+02
270.285000,-1.44951913e+02,-1.13536336e+02
270.290000,-1.44953102e+02,-1.13537539e+02
270.295000,-1.44953849e+02,-1.13538279e+02
270.300000,-1.44954795e+02,-1.13539234e+02
270.305000,-1.44954138e+02,-1.13538572e+02
270.310000,-1.44958133e+02,-1.13542568e+02
270.315000,-1.44962305e+02,-1.13546747e+02
270.320000,-1.44966293e+02,-1.13550741e+02
270.325000,-1.44969986e+02,-1.13554441e+02
270.330000,-1.44972564e+02,-1.13557023e+02
270.335000,-1.44975911e+02,-1.13560360e+02
270.340000,-1.44976532e+02,-1.13560987e+02
270.345000,-1.44980623e+02,-1.13565076e+02
270.350000,-1.44985219e+02,-1.13569665e+02
270.355000,-1.44988756e+02,-1.13573213e+02
270.360000,-1.44989757e+02,-1.13574202e+02
270.365000,-1.44993769e+02,-1.13578223e+02
270.370000,-1.44999429e+02,-1.13583909e+02
270.375000,-1.45001923e+02,-1.13586391e+02
270.380000,-1.45005577e+02,-1.13590050e+02
270.385000,-1.45016633e+02,-1.13601089e+02
270.390000,-1.45025350e+02,-1.13609804e+02
270.395000,-1.45030453e+02,-1.13614905e+02
270.400000,-1.45036672e+02,-1.13621162e+02
270.405000,-1.45042418e+02,-1.13626914e+02
270.410000,-1.45044226e+02,-1.13628705e+02
270.415000,-1.45048564e+02,-1.13633037e+02
270.420000,-1.45053456e+02,-1.13637967e+02
270.425000,-1.45056364e+02,-1.13640884e+02
270.430000,-1.45061073e+02,-1.13645579e+02
270.435000,-1.45065959e+02,-1.13650461e+02
270.440000,-1.45069929e+02,-1.13654452e+02
270.445000,-1.45073206e+02,-1.13657724e+02
270.450000,-1.45077555e+02,-1.13662067e+02
270.455000,-1.45082723e+02,-1.13667227e+02
270.460000,-1.45087605e+02,-1.13672096e+02
270.465000,-1.45092068e+02,-1.13676531e+02
270.470000,-1.45093988e+02,-1.13678459e+02
270.475000,-1.45096008e+02,-1.13680482e+02
270.480000,-1.45095629e+02,-1.13680094e+02
270.485000,-1.45095193e+02,-1.13679653e+02
270.490000,-1.45097742e+02,-1.13682203e+02
270.495000,-1.45100463e+02,-1.13684944e+02
270.500000,-1.45103464e+02,-1.13687922e+02
270.505000,-1.45104406e+02,-1.13688862e+02
270.510000,-1.45107254e+02,-1.13691690e+02
270.515000,-1.45106123e+02,-1.13690546e+02
270.520000,-1.45107761e+02,-1.13692192e+02
270.525000,-1.45111034e+02,-1.13695450e+02
270.530000,-1.45113902e+02,-1.13698334e+02
270.535000,-1.45115570e+02,-1.13699992e+02
270.540000,-1.45117520e+02,-1.13701936e+02
270.545000,-1.45117382e+02,-1.13701796e+02
270.550000,-1.45115592e+02,-1.13699991e+02
270.555000,-1.45118372e+02,-1.13702766e+02
270.560000,-1.45120249e+02,-1.13704675e+02
270.565000,-1.45122834e+02,-1.13707276e+02
270.570000,-1.45124807e+02,-1.13709253e+02
270.575000,-1.45126262e+02,-1.13710697e+02
270.580000,-1.45130038e+02,-1.13714468e+02
270.585000,-1.45132746e+02,-1.13717199e+02
270.590000,-1.45137621e+02,-1.13722088e+02
270.595000,-1.45140541e+02,-1.13725000e+02
270.600000,-1.45144714e+02,-1.13729160e+02
270.605000,-1.45145106e+02,-1.13729583e+02
270.610000,-1.45146438e+02,-1.13730902e+02
270.615000,-1.45144837e+02,-1.13729304e+02
270.620000,-1.45147002e+02,-1.13731459e+02
270.625000,-1.45150591e+02,-1.13735022e+02
270.630000,-1.45153396e+02,-1.13737852e+02
270.635000,-1.45155945e+02,-1.13740393e+02
270.640000,-1.45158524e+02,-1.13742967e+02
270.645000,-1.45158761e+02,-1.13743226e+02
270.650000,-1.45164012e+02,-1.13748461e+02
270.655000,-1.45168098e+02,-1.13752510e+02
270.660000,-1.45168954e+02,-1.13753389e+02
270.665000,-1.45166003e+02,-1.13750450e+02
270.670000,-1.45164552e+02,-1.13749012e+02
270.675000,-1.45161282e+02,-1.13745740e+02
270.680000,-1.45159009e+02,-1.13743463e+02
270.685000,-1.45159725e+02,-1.13744207e+02
270.690000,-1.45159658e+02,-1.13744153e+02
270.695000,-1.45157886e+02,-1.13742353e+02
270.700000,-1.45158075e+02,-1.13742565e+02
270.705000,-1.45156559e+02,-1.13741033e+02
270.710000,-1.45158828e+02,-1.13743279e+02
270.715000,-1.45160427e+02,-1.13744866e+02
270.720000,-1.45162464e+02,-1.13746900e+02
270.725000,-1.45161424e+02,-1.13745869e+02
270.730000,-1.45162678e+02,-1.13747123e+02
270.735000,-1.45162525e+02,-1.13746965e+02
270.740000,-1.45164433e+02,-1.13748876e+02
270.745000,-1.45167483e+02,-1.13751949e+02
270.750000,-1.45171615e+02,-1.13756081e+02
270.755000,-1.45173496e+02,-1.13757963e+02
270.760000,-1.45175746e+02,-1.13760241e+02
270.765000,-1.45176565e+02,-1.13761035e+02
270.770000,-1.45180280e+02,-1.13764757e+02
270.775000,-1.45184384e+02,-1.13768864e+02
270.780000,-1.45185629e+02,-1.13770111e+02
270.785000,-1.45185627e+02,-1.13770087e+02
270.790000,-1.45185280e+02,-1.13769751e+02
270.795000,-1.45182570e+02,-1.13767015e+02
270.800000,-1.45182676e+02,-1.13767132e+02
270.805000,-1.45182922e+02,-1.13767388e+02
270.810000,-1.45183519e+02,-1.13767967e+02
270.815000,-1.45182807e+02,-1.13767243e+02
270.820000,-1.45183367e+02,-1.13767794e+02
270.825000,-1.45181147e+02,-1.13765579e+02
270.830000,-1.45183815e+02,-1.13768248e+02
270.835000,-1.45186116e+02,-1.13770580e+02
270.840000,-1.45188748e+02,-1.13773225e+02
270.845000,-1.45186819e+02,-1.13771284e+02
270.850000,-1.45187473e+02,-1.13771951e+02
270.855000,-1.45187939e+02,-1.13772403e+02
270.860000,-1.45189690e+02,-1.13774156e+02
270.865000,-1.45191874e+02,-1.13776333e+02
270.870000,-1.45194307e+02,-1.13778752e+02
270.875000,-1.45194174e+02,-1.13778637e+02
270.880000,-1.45197719e+02,-1.13782182e+02
270.885000,-1.45198915e+02,-1.13783363e+02
270.890000,-1.45201999e+02,-1.13786441e+02
270.895000,-1.45202416e+02,-1.13786870e+02
270.900000,-1.45203033e+02,-1.13787510e+02
270.905000,-1.45202484e+02,-1.13786959e+02
270.910000,-1.45203986e+02,-1.13788443e+02
270.915000,-1.45202718e+02,-1.13787192e+02
270.920000,-1.45203720e+02,-1.13788215e+02
270.925000,-1.45204359e+02,-1.13788840e+02
270.930000,-1.45205473e+02,-1.13789931e+02
270.935000,-1.45204994e+02,-1.13789453e+02
270.940000,-1.45223558e+02,-1.13807996e+02
270.945000,-1.45232137e+02,-1.13816591e+02
270.950000,-1.45240270e+02,-1.13824724e+02
270.955000,-1.45247350e+02,-1.13831815e+02
270.960000,-1.45253677e+02,-1.13838129e+02
270.965000,-1.45257245e+02,-1.13841684e+02
270.970000,-1.45263312e+02,-1.13847753e+02
270.975000,-1.45267719e+02,-1.13852183e+02
270.980000,-1.45276121e+02,-1.13860622e+02
270.985000,-1.45283768e+02,-1.13868271e+02
270.990000,-1.45290450e+02,-1.13874957e+02
270.995000,-1.45293340e+02,-1.13877855e+02
271.000000,-1.45297339e+02,-1.13881855e+02
271.005000,-1.45300779e+02,-1.13885303e+02
271.010000,-1.45306241e+02,-1.13890770e+02
271.015000,-1.45309148e+02,-1.13893725e+02
271.020000,-1.45310456e+02,-1.13895028e+02
271.025000,-1.45312004e+02,-1.13896569e+02
271.030000,-1.45313984e+02,-1.13898535e+02
271.035000,-1.45314220e+02,-1.13898761e+02
271.040000,-1.45315236e+02,-1.13899760e+02
271.045000,-1.45316569e+02,-1.13901108e+02
271.050000,-1.45318869e+02,-1.13903381e+02
271.055000,-1.45318038e+02,-1.13902534e+02
271.060000,-1.45319150e+02,-1.13903651e+02
271.065000,-1.45325842e+02,-1.13910291e+02
271.070000,-1.45330174e+02,-1.13914645e+02
271.075000,-1.45333395e+02,-1.13917865e+02
271.080000,-1.45335806e+02,-1.13920287e+02
271.085000,-1.45336328e+02,-1.13920799e+02
271.090000,-1.45340878e+02,-1.13925360e+02
271.095000,-1.45344205e+02,-1.13928662e+02
271.100000,-1.45347355e+02,-1.13931807e+02
271.105000,-1.45349680e+02,-1.13934122e+02
271.110000,-1.45350797e+02,-1.13935242e+02
271.115000,-1.45349974e+02,-1.13934422e+02
271.120000,-1.45352623e+02,-1.13937065e+02
271.125000,-1.45355467e+02,-1.13939899e+02
271.130000,-1.45360594e+02,-1.13945010e+02
271.135000,-1.45357680e+02,-1.13942096e+02
271.140000,-1.45358557e+02,-1.13942966e+02
271.145000,-1.45359948e+02,-1.13944356e+02
271.150000,-1.45367992e+02,-1.13952421e+02
271.155000,-1.45386067e+02,-1.13970495e+02
271.160000,-1.45407309e+02,-1.13991749e+02
271.165000,-1.45420310e+02,-1.14004736e+02
271.170000,-1.45429408e+02,-1.14013845e+02
271.175000,-1.45434431e+02,-1.14018865e+02
271.180000,-1.45436338e+02,-1.14020787e+02
271.185000,-1.45437673e+02,-1.14022131e+02
271.190000,-1.45439550e+02,-1.14024001e+02
271.195000,-1.45439768e+02,-1.14024235e+02
271.200000,-1.45439687e+02,-1.14024132e+02
271.205000,-1.45438985e+02,-1.14023457e+02
271.210000,-1.45439522e+02,-1.14023995e+02
271.215000,-1.45441657e+02,-1.14026115e+02
271.220000,-1.45449969e+02,-1.14034459e+02
271.225000,-1.45458874e+02,-1.14043408e+02
271.230000,-1.45465993e+02,-1.14050523e+02
271.235000,-1.45471243e+02,-1.14055769e+02
271.240000,-1.45478248e+02,-1.14062795e+02
271.245000,-1.45486012e+02,-1.14070568e+02
271.250000,-1.45496861e+02,-1.14081431e+02
271.255000,-1.45507091e+02,-1.14091653e+02
271.260000,-1.45515281e+02,-1.14099827e+02
271.265000,-1.45520534e+02,-1.14105079e+02
271.270000,-1.45525659e+02,-1.14110187e+02
271.275000,-1.45531478e+02,-1.14116007e+02
271.280000,-1.45537543e+02,-1.14122103e+02
271.285000,-1.45541988e+02,-1.14126537e+02
271.290000,-1.45546209e+02,-1.14130742e+02
271.295000,-1.45548098e+02,-1.14132625e+02
271.300000,-1.45550904e+02,-1.14135438e+02
271.305000,-1.45554427e+02,-1.14138952e+02
271.310000,-1.45571108e+02,-1.14155627e+02
271.315000,-1.45580606e+02,-1.14165111e+02
271.320000,-1.45588067e+02,-1.14172583e+02
271.325000,-1.45593670e+02,-1.14178201e+02
271.330000,-1.45600750e+02,-1.14185280e+02
271.335000,-1.45605456e+02,-1.14189948e+02
271.340000,-1.45607992e+02,-1.14192480e+02
271.345000,-1.45610665e+02,-1.14195138e+02
271.350000,-1.45614984e+02,-1.14199456e+02
271.355000,-1.45617257e+02,-1.14201727e+02
271.360000,-1.45621525e+02,-1.14205996e+02
271.365000,-1.45626886e+02,-1.14211342e+02
271.370000,-1.45634371e+02,-1.14218826e+02
271.375000,-1.45640395e+02,-1.14224842e+02
271.380000,-1.45646501e+02,-1.14230938e+02
271.385000,-1.45649976e+02,-1.14234428e+02
271.390000,-1.45654516e+02,-1.14238968e+02
271.395000,-1.45658523e+02,-1.14242960e+02
271.400000,-1.45663356e+02,-1.14247783e+02
271.405000,-1.45671689e+02,-1.14256149e+02
271.410000,-1.45679010e+02,-1.14263456e+02
271.415000,-1.45683696e+02,-1.14268138e+02
271.420000,-1.45689581e+02,-1.14274027e+02
271.425000,-1.45686914e+02,-1.14271348e+02
271.430000,-1.45689224e+02,-1.14273684e+02
271.435000,-1.45690579e+02,-1.14275036e+02
271.440000,-1.45692180e+02,-1.14276609e+02
271.445000,-1.45693992e+02,-1.14278429e+02
271.450000,-1.45697859e+02,-1.14282302e+02
271.455000,-1.45701938e+02,-1.14286375e+02
271.460000,-1.45705193e+02,-1.14289614e+02
271.465000,-1.45708410e+02,-1.14292842e+02
271.470000,-1.45711503e+02,-1.14295933e+02
271.475000,-1.45712012e+02,-1.14296444e+02
271.480000,-1.45713026e+02,-1.14297450e+02
271.485000,-1.45715411e+02,-1.14299865e+02
271.490000,-1.45718740e+02,-1.14303194e+02
271.495000,-1.45722815e+02,-1.14307288e+02
271.500000,-1.45726313e+02,-1.14310807e+02
271.505000,-1.45736747e+02,-1.14321212e+02
271.510000,-1.45743621e+02,-1.14328081e+02
271.515000,-1.45749597e+02,-1.14334020e+02
271.520000,-1.45754363e+02,-1.14338791e+02
271.525000,-1.45758471e+02,-1.14342922e+02
271.530000,-1.45761191e+02,-1.14345631e+02
271.535000,-1.45762088e+02,-1.14346546e+02
271.540000,-1.45764369e+02,-1.14348838e+02
271.545000,-1.45768471e+02,-1.14352962e+02
271.550000,-1.45772135e+02,-1.14356619e+02
271.555000,-1.45774329e+02,-1.14358798e+02
271.560000,-1.45773099e+02,-1.14357588e+02
271.565000,-1.45770566e+02,-1.14355059e+02
271.570000,-1.45772280e+02,-1.14356778e+02
271.575000,-1.45773831e+02,-1.14358308e+02
271.580000,-1.45773357e+02,-1.14357847e+02
271.585000,-1.45772799e+02,-1.14357283e+02
271.590000,-1.45772367e+02,-1.14356824e+02
271.595000,-1.45769413e+02,-1.14353881e+02
271.600000,-1.45769580e+02,-1.14354051e+02
271.605000,-1.45772229e+02,-1.14356705e+02
271.610000,-1.45777376e+02,-1.14361867e+02
271.615000,-1.45780976e+02,-1.14365472e+02
271.620000,-1.45782820e+02,-1.14367336e+02
271.625000,-1.45781942e+02,-1.14366451e+02
271.630000,-1.45782811e+02,-1.14367316e+02
271.635000,-1.45783913e+02,-1.14368411e+02
271.640000,-1.45784506e+02,-1.14369020e+02
271.645000,-1.45787059e+02,-1.14371560e+02
271.650000,-1.45789135e+02,-1.14373646e+02
271.655000,-1.45789241e+02,-1.14373728e+02
271.660000,-1.45791395e+02,-1.14375898e+02
271.665000,-1.45793753e+02,-1.14378283e+02
271.670000,-1.45795433e+02,-1.14379954e+02
271.675000,-1.45799182e+02,-1.14383695e+02
271.680000,-1.45798096e+02,-1.14382606e+02
271.685000,-1.45794999e+02,-1.14379522e+02
271.690000,-1.45796532e+02,-1.14381062e+02
271.695000,-1.45799035e+02,-1.14383559e+02
271.700000,-1.45801569e+02,-1.14386082e+02
271.705000,-1.45803808e+02,-1.14388319e+02
271.710000,-1.45805592e+02,-1.14390088e+02
271.715000,-1.45803980e+02,-1.14388514e+02
271.720000,-1.45813085e+02,-1.14397597e+02
271.725000,-1.45819700e+02,-1.14404237e+02
271.730000,-1.45823419e+02,-1.14407950e+02
271.735000,-1.45827165e+02,-1.14411714e+02
271.740000,-1.45828964e+02,-1.14413474e+02
271.745000,-1.45830973e+02,-1.14415465e+02
271.750000,-1.45834542e+02,-1.14419056e+02
271.755000,-1.45840717e+02,-1.14425237e+02
271.760000,-1.45846603e+02,-1.14431115e+02
271.765000,-1.45848146e+02,-1.14432640e+02
271.770000,-1.45847220e+02,-1.14431696e+02
271.775000,-1.45845899e+02,-1.14430381e+02
271.780000,-1.45847449e+02,-1.14431936e+02
271.785000,-1.45848813e+02,-1.14433301e+02
271.790000,-1.45849753e+02,-1.14434247e+02
271.795000,-1.45851235e+02,-1.14435719e+02
271.800000,-1.45852932e+02,-1.14437404e+02
271.805000,-1.45853015e+02,-1.14437486e+02
271.810000,-1.45854519e+02,-1.14438992e+02
271.815000,-1.45854584e+02,-1.14439039e+02
271.820000,-1.45853984e+02,-1.14438440e+02
271.825000,-1.45857391e+02,-1.14441838e+02
271.830000,-1.45858540e+02,-1.14443000e+02
271.835000,-1.45858425e+02,-1.14442896e+02
271.840000,-1.45861571e+02,-1.14446029e+02
271.845000,-1.45863665e+02,-1.14448104e+02
271.850000,-1.45867349e+02,-1.14451777e+02
271.855000,-1.45869112e+02,-1.14453538e+02
271.860000,-1.45871160e+02,-1.14455587e+02
271.865000,-1.45872398e+02,-1.14456820e+02
271.870000,-1.45875445e+02,-1.14459892e+02
271.875000,-1.45877782e+02,-1.14462223e+02
271.880000,-1.45880683e+02,-1.14465149e+02
271.885000,-1.45883835e+02,-1.14468289e+02
271.890000,-1.45887743e+02,-1.14472216e+02
271.895000,-1.45891383e+02,-1.14475852e+02
271.900000,-1.45895151e+02,-1.14479613e+02
271.905000,-1.45895994e+02,-1.14480440e+02
271.910000,-1.45895591e+02,-1.14480043e+02
271.915000,-1.45894115e+02,-1.14478576e+02
271.920000,-1.45891562e+02,-1.14476049e+02
271.925000,-1.45891854e+02,-1.14476352e+02
271.930000,-1.45891671e+02,-1.14476171e+02
271.935000,-1.45892345e+02,-1.14476864e+02
271.940000,-1.45899933e+02,-1.14484451e+02
271.945000,-1.45900698e+02,-1.14485224e+02
271.950000,-1.45903539e+02,-1.14488061e+02
271.955000,-1.45906652e+02,-1.14491179e+02
271.960000,-1.45909395e+02,-1.14493935e+02
271.965000,-1.45926068e+02,-1.14510577e+02
271.970000,-1.45938111e+02,-1.14522632e+02
271.975000,-1.45941441e+02,-1.14525976e+02
271.980000,-1.45961698e+02,-1.14546262e+02
271.985000,-1.45972637e+02,-1.14557195e+02
271.990000,-1.45980014e+02,-1.14564571e+02
271.995000,-1.45984456e+02,-1.14568994e+02
272.000000,-1.45987970e+02,-1.14572493e+02
272.005000,-1.45988849e+02,-1.14573366e+02
272.010000,-1.45992170e+02,-1.14576700e+02
272.015000,-1.45996050e+02,-1.14580519e+02
272.020000,-1.45998703e+02,-1.14583172e+02
272.025000,-1.46000783e+02,-1.14585250e+02
272.030000,-1.46000975e+02,-1.14585476e+02
272.035000,-1.46003245e+02,-1.14587727e+02
272.040000,-1.46007356e+02,-1.14591840e+02
272.045000,-1.46007598e+02,-1.14592086e+02
272.050000,-1.46010131e+02,-1.14594619e+02
272.055000,-1.46007999e+02,-1.14592472e+02
272.060000,-1.46008936e+02,-1.14593397e+02
272.065000,-1.46010056e+02,-1.14594514e+02
272.070000,-1.46010911e+02,-1.14595351e+02
272.075000,-1.45997657e+02,-1.14582104e+02
272.080000,-1.45988055e+02,-1.14572472e+02
272.085000,-1.45984377e+02,-1.14568787e+02
272.090000,-1.45983528e+02,-1.14567938e+02
272.095000,-1.45972802e+02,-1.14557231e+02
272.100000,-1.45968939e+02,-1.14553373e+02
272.105000,-1.45965771e+02,-1.14550199e+02
272.110000,-1.45967316e+02,-1.14551725e+02
272.115000,-1.45968897e+02,-1.14553325e+02
272.120000,-1.45975120e+02,-1.14559559e+02
272.125000,-1.45983576e+02,-1.14568000e+02
272.130000,-1.45994620e+02,-1.14579066e+02
272.135000,-1.46012753e+02,-1.14597208e+02
272.140000,-1.46024684e+02,-1.14609152e+02
272.145000,-1.46035322e+02,-1.14619775e+02
272.150000,-1.46043774e+02,-1.14628253e+02
272.155000,-1.46045958e+02,-1.14630447e+02
272.160000,-1.46048356e+02,-1.14632834e+02
272.165000,-1.46052936e+02,-1.14637420e+02
272.170000,-1.46053651e+02,-1.14638123e+02
272.175000,-1.46051951e+02,-1.14636424e+02
272.180000,-1.46052051e+02,-1.14636518e+02
272.185000,-1.46054434e+02,-1.14638895e+02
272.190000,-1.46055169e+02,-1.14639672e+02
272.195000,-1.46058045e+02,-1.14642552e+02
272.200000,-1.46063631e+02,-1.14648170e+02
272.205000,-1.46065852e+02,-1.14650395e+02
272.210000,-1.46068580e+02,-1.14653121e+02
272.215000,-1.46069634e+02,-1.14654168e+02
272.220000,-1.46073363e+02,-1.14657903e+02
272.225000,-1.46077128e+02,-1.14661656e+02
272.230000,-1.46080299e+02,-1.14664817e+02
272.235000,-1.46082619e+02,-1.14667161e+02
272.240000,-1.46081106e+02,-1.14665633e+02
272.245000,-1.46085793e+02,-1.14670325e+02
272.250000,-1.46086110e+02,-1.14670667e+02
272.255000,-1.46085409e+02,-1.14669969e+02
272.260000,-1.46078689e+02,-1.14663194e+02
272.265000,-1.46073182e+02,-1.14657688e+02
272.270000,-1.46064331e+02,-1.14648820e+02
272.275000,-1.46064859e+02,-1.14649349e+02
272.280000,-1.46064535e+02,-1.14649046e+02
272.285000,-1.46064521e+02,-1.14649030e+02
272.290000,-1.46060206e+02,-1.14644718e+02
272.295000,-1.46060911e+02,-1.14645407e+02
272.300000,-1.46061194e+02,-1.14645669e+02
272.305000,-1.46058985e+02,-1.14643450e+02
272.310000,-1.46058668e+02,-1.14643120e+02
272.315000,-1.46056725e+02,-1.14641181e+02
272.320000,-1.46060219e+02,-1.14644669e+02
272.325000,-1.46064386e+02,-1.14648827e+02
272.330000,-1.46069940e+02,-1.14654355e+02
272.335000,-1.46079474e+02,-1.14663849e+02
272.340000,-1.46084872e+02,-1.14669255e+02
272.345000,-1.46086988e+02,-1.14671387e+02
272.350000,-1.46088456e+02,-1.14672888e+02
272.355000,-1.46090241e+02,-1.14674679e+02
272.360000,-1.46097197e+02,-1.14681636e+02
272.365000,-1.46103157e+02,-1.14687591e+02
272.370000,-1.46106291e+02,-1.14690762e+02
272.375000,-1.46108022e+02,-1.14692476e+02
272.380000,-1.46107224e+02,-1.14691669e+02
272.385000,-1.46103446e+02,-1.14687871e+02
